k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,2.444115e+03,8.269650e+03,8.269650e+01
3.180017e-03,2.437297e+03,7.967305e+03,7.967305e+01
6.360033e-03,2.247711e+03,7.295860e+03,7.295860e+01
9.540050e-03,2.022221e+03,6.647016e+03,6.647016e+01
1.272007e-02,1.840069e+03,5.612578e+03,5.612578e+01
1.590008e-02,1.679025e+03,5.432297e+03,5.432297e+01
1.908010e-02,1.548278e+03,4.783674e+03,4.783674e+01
2.226012e-02,1.404229e+03,4.387027e+03,4.387027e+01
2.544013e-02,1.258248e+03,3.769033e+03,3.769033e+01
2.862015e-02,1.164801e+03,3.308625e+03,3.308625e+01
3.180017e-02,1.068525e+03,3.119323e+03,3.119323e+01
3.498018e-02,9.759015e+02,2.636810e+03,2.636810e+01
3.816020e-02,8.832003e+02,2.375563e+03,2.375563e+01
4.134022e-02,8.027578e+02,2.117788e+03,2.117788e+01
4.452023e-02,7.266634e+02,1.918333e+03,1.918333e+01
4.770025e-02,6.628495e+02,1.687350e+03,1.687350e+01
5.088027e-02,5.919542e+02,1.484359e+03,1.484359e+01
5.406028e-02,5.262863e+02,1.307326e+03,1.307326e+01
5.724030e-02,4.658745e+02,1.100249e+03,1.100249e+01
6.042032e-02,4.248125e+02,1.012736e+03,1.012736e+01
6.360033e-02,3.911062e+02,9.401093e+02,9.401093e+00
6.678035e-02,3.471041e+02,8.242119e+02,8.242119e+00
6.996037e-02,3.146946e+02,7.540054e+02,7.540054e+00
7.314038e-02,2.856364e+02,6.535543e+02,6.535543e+00
7.632040e-02,2.452222e+02,5.611563e+02,5.611563e+00
7.950042e-02,2.313151e+02,5.381700e+02,5.381700e+00
8.268043e-02,2.042724e+02,4.434991e+02,4.434991e+00
8.586045e-02,1.808821e+02,3.883301e+02,3.883301e+00
8.904047e-02,1.640138e+02,3.573444e+02,3.573444e+00
9.222048e-02,1.477508e+02,3.200707e+02,3.200707e+00
9.540050e-02,1.325338e+02,2.736485e+02,2.736485e+00
9.858052e-02,1.181995e+02,2.499956e+02,2.499956e+00
1.017605e-01,1.068492e+02,2.303378e+02,2.303378e+00
1.049405e-01,9.569584e+01,2.004539e+02,2.004539e+00
1.081206e-01,8.723870e+01,1.855885e+02,1.855885e+00
1.113006e-01,7.755019e+01,1.695549e+02,1.695549e+00
1.144806e-01,7.140182e+01,1.567884e+02,1.567884e+00
1.176606e-01,6.252271e+01,1.325075e+02,1.325075e+00
1.208406e-01,5.758837e+01,1.222641e+02,1.222641e+00
1.240206e-01,5.246416e+01,1.141153e+02,1.141153e+00
1.272007e-01,4.667407e+01,1.003426e+02,1.003426e+00
1.303807e-01,4.364945e+01,9.533489e+01,9.533489e-01
1.335607e-01,3.840402e+01,8.035347e+01,8.035347e-01
1.367407e-01,3.547875e+01,7.625115e+01,7.625115e-01
1.399207e-01,3.281248e+01,6.978845e+01,6.978845e-01
1.431007e-01,2.989597e+01,6.373838e+01,6.373838e-01
1.462808e-01,2.647927e+01,5.590431e+01,5.590431e-01
1.494608e-01,2.424986e+01,5.163553e+01,5.163553e-01
1.526408e-01,2.210857e+01,4.691400e+01,4.691400e-01
1.558208e-01,1.993373e+01,4.170477e+01,4.170477e-01
1.590008e-01,1.869993e+01,4.033275e+01,4.033275e-01
1.621808e-01,1.702238e+01,3.590565e+01,3.590565e-01
1.653609e-01,1.596486e+01,3.397929e+01,3.397929e-01
1.685409e-01,1.487587e+01,3.317563e+01,3.317563e-01
1.717209e-01,1.373381e+01,2.975120e+01,2.975120e-01
1.749009e-01,1.251222e+01,2.694820e+01,2.694820e-01
1.780809e-01,1.190297e+01,2.650783e+01,2.650783e-01
1.812609e-01,1.070961e+01,2.338741e+01,2.338741e-01
1.844410e-01,9.917066e+00,2.221011e+01,2.221011e-01
1.876210e-01,9.360456e+00,2.079168e+01,2.079168e-01
1.908010e-01,8.841666e+00,2.009850e+01,2.009850e-01
1.939810e-01,8.250781e+00,1.863536e+01,1.863536e-01
1.971610e-01,7.828115e+00,1.764940e+01,1.764940e-01
2.003410e-01,7.237211e+00,1.638050e+01,1.638050e-01
2.035211e-01,6.731168e+00,1.575461e+01,1.575461e-01
2.067011e-01,6.464901e+00,1.537119e+01,1.537119e-01
2.098811e-01,6.235347e+00,1.548820e+01,1.548820e-01
2.130611e-01,5.925269e+00,1.515314e+01,1.515314e-01
2.162411e-01,5.681097e+00,1.483986e+01,1.483986e-01
2.194211e-01,5.456067e+00,1.509684e+01,1.509684e-01
2.226012e-01,5.288105e+00,1.544726e+01,1.544726e-01
2.257812e-01,5.136069e+00,1.589541e+01,1.589541e-01
2.289612e-01,4.994989e+00,1.655350e+01,1.655350e-01
2.321412e-01,4.832927e+00,1.673886e+01,1.673886e-01
2.353212e-01,4.718904e+00,1.712268e+01,1.712268e-01
2.385012e-01,4.679546e+00,1.758171e+01,1.758171e-01
2.416813e-01,4.577519e+00,1.798941e+01,1.798941e-01
2.448613e-01,4.473140e+00,1.802796e+01,1.802796e-01
2.480413e-01,4.436001e+00,1.871779e+01,1.871779e-01
2.512213e-01,4.354083e+00,1.890313e+01,1.890313e-01
2.544013e-01,4.349617e+00,1.924978e+01,1.924978e-01
2.575813e-01,4.292204e+00,1.957600e+01,1.957600e-01
2.607614e-01,4.366155e+00,1.977338e+01,1.977338e-01
2.639414e-01,4.298919e+00,1.986202e+01,1.986202e-01
2.671214e-01,4.285205e+00,2.000741e+01,2.000741e-01
2.703014e-01,4.297334e+00,2.009148e+01,2.009148e-01
2.734814e-01,4.192442e+00,1.972831e+01,1.972831e-01
2.766614e-01,4.154973e+00,1.931100e+01,1.931100e-01
2.798415e-01,4.111089e+00,1.913072e+01,1.913072e-01
2.830215e-01,4.051239e+00,1.837961e+01,1.837961e-01
2.862015e-01,3.973654e+00,1.815680e+01,1.815680e-01
2.893815e-01,3.988100e+00,1.783710e+01,1.783710e-01
2.925615e-01,3.917670e+00,1.710831e+01,1.710831e-01
2.957415e-01,3.867969e+00,1.695551e+01,1.695551e-01
2.989216e-01,3.799188e+00,1.629588e+01,1.629588e-01
3.021016e-01,3.749451e+00,1.608592e+01,1.608592e-01
3.052816e-01,3.619587e+00,1.550801e+01,1.550801e-01
3.084616e-01,3.511122e+00,1.436536e+01,1.436536e-01
3.116416e-01,3.348911e+00,1.351655e+01,1.351655e-01
3.148216e-01,3.224417e+00,1.256183e+01,1.256183e-01
3.180017e-01,3.118585e+00,1.197755e+01,1.197755e-01
3.211817e-01,3.021811e+00,1.151896e+01,1.151896e-01
3.243617e-01,2.850770e+00,1.065380e+01,1.065380e-01
3.275417e-01,2.736270e+00,9.843863e+00,9.843863e-02
3.307217e-01,2.572343e+00,9.054901e+00,9.054901e-02
3.339017e-01,2.466684e+00,8.508000e+00,8.508000e-02
3.370818e-01,2.310433e+00,7.876713e+00,7.876713e-02
3.402618e-01,2.171803e+00,7.391359e+00,7.391359e-02
3.434418e-01,2.059739e+00,6.797006e+00,6.797006e-02
3.466218e-01,1.899529e+00,6.292683e+00,6.292683e-02
3.498018e-01,1.754809e+00,5.579579e+00,5.579579e-02
3.529818e-01,1.651043e+00,5.121865e+00,5.121865e-02
3.561619e-01,1.485490e+00,4.304498e+00,4.304498e-02
3.593419e-01,1.363182e+00,3.913056e+00,3.913056e-02
3.625219e-01,1.256902e+00,3.528144e+00,3.528144e-02
3.657019e-01,1.132124e+00,3.143633e+00,3.143633e-02
3.688819e-01,1.031278e+00,2.804984e+00,2.804984e-02
3.720619e-01,9.426328e-01,2.460930e+00,2.460930e-02
3.752420e-01,8.723334e-01,2.270600e+00,2.270600e-02
