# n_sightlines = 10000
# dX = 53.067289 Mpc (comoving)
# redshift = 4.995933
# n_absorbers = 17634
# beta_fit = 0.151558
# f_N_HI units: [Mpc^-1] (comoving)
#
log10_N_HI,f_N_HI,counts,delta_log_N,bin_center
1.211141e+01,8.866102e-03,941,2.000000e-01,1.292447e+12
1.231141e+01,1.081646e-02,1148,2.000000e-01,2.048390e+12
1.251141e+01,1.316253e-02,1397,2.000000e-01,3.246479e+12
1.271141e+01,1.635659e-02,1736,2.000000e-01,5.145323e+12
1.291141e+01,1.960718e-02,2081,2.000000e-01,8.154787e+12
1.311141e+01,2.103933e-02,2233,2.000000e-01,1.292447e+13
1.331141e+01,1.835406e-02,1948,2.000000e-01,2.048390e+13
1.351141e+01,1.555572e-02,1651,2.000000e-01,3.246479e+13
1.371141e+01,1.089183e-02,1156,2.000000e-01,5.145323e+13
1.391141e+01,7.584710e-03,805,2.000000e-01,8.154787e+13
1.411141e+01,5.700310e-03,605,2.000000e-01,1.292447e+14
1.431141e+01,4.494294e-03,477,2.000000e-01,2.048390e+14
1.451141e+01,2.525096e-03,268,2.000000e-01,3.246479e+14
1.471141e+01,2.355500e-03,250,2.000000e-01,5.145323e+14
1.491141e+01,1.620584e-03,172,2.000000e-01,8.154787e+14
1.511141e+01,1.168328e-03,124,2.000000e-01,1.292447e+15
1.531141e+01,1.045842e-03,111,2.000000e-01,2.048390e+15
1.551141e+01,6.878060e-04,73,2.000000e-01,3.246479e+15
1.571141e+01,5.087880e-04,54,2.000000e-01,5.145323e+15
1.591141e+01,4.428340e-04,47,2.000000e-01,8.154787e+15
1.611141e+01,4.711000e-04,50,2.000000e-01,1.292447e+16
1.631141e+01,3.486140e-04,37,2.000000e-01,2.048390e+16
1.651141e+01,3.674580e-04,39,2.000000e-01,3.246479e+16
1.671141e+01,3.109260e-04,33,2.000000e-01,5.145323e+16
1.691141e+01,1.319080e-04,14,2.000000e-01,8.154787e+16
1.711141e+01,2.072840e-04,22,2.000000e-01,1.292447e+17
1.731141e+01,1.413300e-04,15,2.000000e-01,2.048390e+17
1.751141e+01,2.167060e-04,23,2.000000e-01,3.246479e+17
1.771141e+01,1.601740e-04,17,2.000000e-01,5.145323e+17
1.791141e+01,1.790180e-04,19,2.000000e-01,8.154787e+17
1.811141e+01,1.413300e-04,15,2.000000e-01,1.292447e+18
1.831141e+01,1.507520e-04,16,2.000000e-01,2.048390e+18
1.851141e+01,9.422000e-05,10,2.000000e-01,3.246479e+18
1.871141e+01,1.319080e-04,14,2.000000e-01,5.145323e+18
1.891141e+01,1.130640e-04,12,2.000000e-01,8.154787e+18
1.911141e+01,9.422000e-05,10,2.000000e-01,1.292447e+19
1.931141e+01,1.884400e-05,2,2.000000e-01,2.048390e+19
1.951141e+01,1.884400e-05,2,2.000000e-01,3.246479e+19
1.971141e+01,2.826600e-05,3,2.000000e-01,5.145323e+19
1.991141e+01,1.884400e-05,2,2.000000e-01,8.154787e+19
2.011141e+01,9.422000e-06,1,2.000000e-01,1.292447e+20
2.031141e+01,0.000000e+00,0,2.000000e-01,2.048390e+20
2.051141e+01,9.422000e-06,1,2.000000e-01,3.246479e+20
2.071141e+01,0.000000e+00,0,2.000000e-01,5.145323e+20
2.091141e+01,0.000000e+00,0,2.000000e-01,8.154787e+20
2.111141e+01,0.000000e+00,0,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,2.000000e-01,8.154787e+21
