k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,2.894457e+02,4.141576e+02,4.141576e+00
1.863859e-03,3.037049e+02,3.361598e+02,3.361598e+00
3.727717e-03,2.732041e+02,3.015160e+02,3.015160e+00
5.591576e-03,2.294705e+02,2.622373e+02,2.622373e+00
7.455434e-03,2.003631e+02,2.146199e+02,2.146199e+00
9.319293e-03,1.695006e+02,1.797021e+02,1.797021e+00
1.118315e-02,1.589806e+02,1.673810e+02,1.673810e+00
1.304701e-02,1.419075e+02,1.494328e+02,1.494328e+00
1.491087e-02,1.277168e+02,1.366114e+02,1.366114e+00
1.677473e-02,1.133461e+02,1.187853e+02,1.187853e+00
1.863859e-02,1.021827e+02,1.087613e+02,1.087613e+00
2.050244e-02,9.432735e+01,9.871110e+01,9.871110e-01
2.236630e-02,8.684085e+01,9.192088e+01,9.192088e-01
2.423016e-02,7.779684e+01,8.339959e+01,8.339959e-01
2.609402e-02,7.087393e+01,7.444140e+01,7.444140e-01
2.795788e-02,6.533838e+01,6.976296e+01,6.976296e-01
2.982174e-02,6.033697e+01,6.281134e+01,6.281134e-01
3.168560e-02,5.323931e+01,5.543521e+01,5.543521e-01
3.354945e-02,4.898023e+01,5.151702e+01,5.151702e-01
3.541331e-02,4.540094e+01,4.767521e+01,4.767521e-01
3.727717e-02,4.215579e+01,4.486253e+01,4.486253e-01
3.914103e-02,3.909802e+01,4.076629e+01,4.076629e-01
4.100489e-02,3.548919e+01,3.694899e+01,3.694899e-01
4.286875e-02,3.186859e+01,3.469233e+01,3.469233e-01
4.473261e-02,2.943029e+01,3.157622e+01,3.157622e-01
4.659646e-02,2.667950e+01,2.866228e+01,2.866228e-01
4.846032e-02,2.500256e+01,2.683227e+01,2.683227e-01
5.032418e-02,2.215044e+01,2.398122e+01,2.398122e-01
5.218804e-02,2.032978e+01,2.187703e+01,2.187703e-01
5.405190e-02,1.858405e+01,2.068575e+01,2.068575e-01
5.591576e-02,1.685267e+01,1.796696e+01,1.796696e-01
5.777962e-02,1.516054e+01,1.635377e+01,1.635377e-01
5.964347e-02,1.379381e+01,1.447285e+01,1.447285e-01
6.150733e-02,1.280675e+01,1.384429e+01,1.384429e-01
6.337119e-02,1.153688e+01,1.202256e+01,1.202256e-01
6.523505e-02,1.062223e+01,1.138947e+01,1.138947e-01
6.709891e-02,9.709775e+00,1.050054e+01,1.050054e-01
6.896277e-02,8.821229e+00,9.890224e+00,9.890224e-02
7.082663e-02,8.004037e+00,8.787891e+00,8.787891e-02
7.269048e-02,7.310982e+00,8.150771e+00,8.150771e-02
7.455434e-02,6.669315e+00,7.260158e+00,7.260158e-02
7.641820e-02,5.880052e+00,6.386372e+00,6.386372e-02
7.828206e-02,5.651512e+00,6.267882e+00,6.267882e-02
8.014592e-02,5.190282e+00,5.639655e+00,5.639655e-02
8.200978e-02,4.754921e+00,5.183672e+00,5.183672e-02
8.387364e-02,4.324724e+00,4.724877e+00,4.724877e-02
8.573749e-02,3.982154e+00,4.295645e+00,4.295645e-02
8.760135e-02,3.587682e+00,4.004058e+00,4.004058e-02
8.946521e-02,3.326533e+00,3.634153e+00,3.634153e-02
9.132907e-02,3.135188e+00,3.374893e+00,3.374893e-02
9.319293e-02,2.933146e+00,3.165180e+00,3.165180e-02
9.505679e-02,2.689723e+00,2.915101e+00,2.915101e-02
9.692065e-02,2.535566e+00,2.817171e+00,2.817171e-02
9.878450e-02,2.297158e+00,2.480108e+00,2.480108e-02
1.006484e-01,2.185358e+00,2.372216e+00,2.372216e-02
1.025122e-01,1.973453e+00,2.146425e+00,2.146425e-02
1.043761e-01,1.884729e+00,2.040374e+00,2.040374e-02
