# n_sightlines = 10000
# dX = 28.699346 Mpc (comoving)
# redshift = 4.995933
# n_absorbers = 10178
# beta_fit = -1.197730
# f_N_HI units: [Mpc^-1] (comoving)
#
log10_N_HI,f_N_HI,counts,delta_log_N,bin_center
1.211141e+01,1.916420e-04,11,2.000000e-01,1.292447e+12
1.231141e+01,8.711000e-05,5,2.000000e-01,2.048390e+12
1.251141e+01,1.393760e-04,8,2.000000e-01,3.246479e+12
1.271141e+01,1.567980e-04,9,2.000000e-01,5.145323e+12
1.291141e+01,2.090640e-04,12,2.000000e-01,8.154787e+12
1.311141e+01,6.097700e-04,35,2.000000e-01,1.292447e+13
1.331141e+01,2.090640e-03,120,2.000000e-01,2.048390e+13
1.351141e+01,5.801526e-03,333,2.000000e-01,3.246479e+13
1.371141e+01,9.059440e-03,520,2.000000e-01,5.145323e+13
1.391141e+01,1.367627e-02,785,2.000000e-01,8.154787e+13
1.411141e+01,1.456479e-02,836,2.000000e-01,1.292447e+14
1.431141e+01,1.517456e-02,871,2.000000e-01,2.048390e+14
1.451141e+01,1.397244e-02,802,2.000000e-01,3.246479e+14
1.471141e+01,1.277033e-02,733,2.000000e-01,5.145323e+14
1.491141e+01,1.071453e-02,615,2.000000e-01,8.154787e+14
1.511141e+01,9.303348e-03,534,2.000000e-01,1.292447e+15
1.531141e+01,8.101230e-03,465,2.000000e-01,2.048390e+15
1.551141e+01,5.836370e-03,335,2.000000e-01,3.246479e+15
1.571141e+01,5.801526e-03,333,2.000000e-01,5.145323e+15
1.591141e+01,5.034958e-03,289,2.000000e-01,8.154787e+15
1.611141e+01,4.477454e-03,257,2.000000e-01,1.292447e+16
1.631141e+01,3.658620e-03,210,2.000000e-01,2.048390e+16
1.651141e+01,3.606354e-03,207,2.000000e-01,3.246479e+16
1.671141e+01,2.996584e-03,172,2.000000e-01,5.145323e+16
1.691141e+01,2.770098e-03,159,2.000000e-01,8.154787e+16
1.711141e+01,2.770098e-03,159,2.000000e-01,1.292447e+17
1.731141e+01,2.979162e-03,171,2.000000e-01,2.048390e+17
1.751141e+01,2.770098e-03,159,2.000000e-01,3.246479e+17
1.771141e+01,2.543612e-03,146,2.000000e-01,5.145323e+17
1.791141e+01,2.404236e-03,138,2.000000e-01,8.154787e+17
1.811141e+01,2.264860e-03,130,2.000000e-01,1.292447e+18
1.831141e+01,2.508768e-03,144,2.000000e-01,2.048390e+18
1.851141e+01,2.230016e-03,128,2.000000e-01,3.246479e+18
1.871141e+01,1.672512e-03,96,2.000000e-01,5.145323e+18
1.891141e+01,1.341494e-03,77,2.000000e-01,8.154787e+18
1.911141e+01,1.062742e-03,61,2.000000e-01,1.292447e+19
1.931141e+01,5.923480e-04,34,2.000000e-01,2.048390e+19
1.951141e+01,7.665680e-04,44,2.000000e-01,3.246479e+19
1.971141e+01,3.310180e-04,19,2.000000e-01,5.145323e+19
1.991141e+01,1.393760e-04,8,2.000000e-01,8.154787e+19
2.011141e+01,1.045320e-04,6,2.000000e-01,1.292447e+20
2.031141e+01,1.742200e-05,1,2.000000e-01,2.048390e+20
2.051141e+01,0.000000e+00,0,2.000000e-01,3.246479e+20
2.071141e+01,0.000000e+00,0,2.000000e-01,5.145323e+20
2.091141e+01,1.742200e-05,1,2.000000e-01,8.154787e+20
2.111141e+01,0.000000e+00,0,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,2.000000e-01,8.154787e+21
