statistic,value
mean_flux,0.43033677339553833
median_flux,0.9613340497016907
std_flux,0.16400015354156494
min_flux,2.9382650407717056e-39
max_flux,0.9999871850013733
mean_tau,1456.4847412109375
median_tau,0.03943328559398651
effective_tau,0.843187153339386
deep_absorption_frac,0.04657617211341858
moderate_absorption_frac,0.05379209667444229
weak_absorption_frac,0.05379209667444229
tau_eff_err,0.001679308287107702
tau_eff_std,0.1679308287107702
