statistic,value
mean_flux,0.0009224539971910417
median_flux,6.391812750248004e-39
std_flux,0.023210158571600914
min_flux,2.9382650407717056e-39
max_flux,0.9916970133781433
mean_tau,2254.076171875
median_tau,87.94580078125
effective_tau,6.988472938537598
deep_absorption_frac,0.04617243632674217
moderate_absorption_frac,0.0010322132147848606
weak_absorption_frac,0.0007558123907074332
