statistic,value
mean_flux,0.48148131370544434
median_flux,0.5453395843505859
std_flux,0.1226687952876091
min_flux,2.9382650407717056e-39
max_flux,0.9873624444007874
mean_tau,779.868896484375
median_tau,0.6063464879989624
effective_tau,0.7308878302574158
deep_absorption_frac,0.06018516421318054
moderate_absorption_frac,0.06018516421318054
weak_absorption_frac,0.06018516421318054
tau_eff_err,0.001729378024465846
tau_eff_std,0.1729378024465846
