k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,1.426678e+03,3.035493e+03,3.035493e+01
1.863859e-03,1.445830e+03,2.847393e+03,2.847393e+01
3.727717e-03,1.338880e+03,2.618072e+03,2.618072e+01
5.591576e-03,1.215274e+03,2.350856e+03,2.350856e+01
7.455434e-03,1.118763e+03,2.023825e+03,2.023825e+01
9.319293e-03,1.014122e+03,1.889308e+03,1.889308e+01
1.118315e-02,9.495607e+02,1.716761e+03,1.716761e+01
1.304701e-02,8.613561e+02,1.525740e+03,1.525740e+01
1.491087e-02,7.694236e+02,1.305605e+03,1.305605e+01
1.677473e-02,7.235787e+02,1.201156e+03,1.201156e+01
1.863859e-02,6.691672e+02,1.116148e+03,1.116148e+01
2.050244e-02,6.114445e+02,9.919766e+02,9.919766e+00
2.236630e-02,5.647804e+02,9.221147e+02,9.221147e+00
2.423016e-02,5.210596e+02,8.137417e+02,8.137417e+00
2.609402e-02,4.668107e+02,7.253407e+02,7.253407e+00
2.795788e-02,4.423409e+02,6.887707e+02,6.887707e+00
2.982174e-02,4.090501e+02,6.208832e+02,6.208832e+00
3.168560e-02,3.679675e+02,5.952230e+02,5.952230e+00
3.354945e-02,3.363137e+02,5.039029e+02,5.039029e+00
3.541331e-02,3.043189e+02,4.565639e+02,4.565639e+00
3.727717e-02,2.861614e+02,4.359809e+02,4.359809e+00
3.914103e-02,2.612190e+02,4.097983e+02,4.097983e+00
4.100489e-02,2.387199e+02,3.661137e+02,3.661137e+00
4.286875e-02,2.224565e+02,3.405697e+02,3.405697e+00
4.473261e-02,2.007911e+02,3.033498e+02,3.033498e+00
4.659646e-02,1.813502e+02,2.690560e+02,2.690560e+00
4.846032e-02,1.654003e+02,2.481384e+02,2.481384e+00
5.032418e-02,1.562008e+02,2.247490e+02,2.247490e+00
5.218804e-02,1.409645e+02,2.028791e+02,2.028791e+00
5.405190e-02,1.272371e+02,1.835949e+02,1.835949e+00
5.591576e-02,1.168101e+02,1.717150e+02,1.717150e+00
5.777962e-02,1.102374e+02,1.623091e+02,1.623091e+00
5.964347e-02,9.517715e+01,1.375768e+02,1.375768e+00
6.150733e-02,8.544320e+01,1.197822e+02,1.197822e+00
6.337119e-02,8.082592e+01,1.146174e+02,1.146174e+00
6.523505e-02,7.432973e+01,1.052120e+02,1.052120e+00
6.709891e-02,6.771752e+01,9.519040e+01,9.519040e-01
6.896277e-02,6.066402e+01,8.507879e+01,8.507879e-01
7.082663e-02,5.699025e+01,8.161141e+01,8.161141e-01
7.269048e-02,5.298708e+01,7.773638e+01,7.773638e-01
7.455434e-02,4.904394e+01,7.136076e+01,7.136076e-01
7.641820e-02,4.392723e+01,6.324098e+01,6.324098e-01
7.828206e-02,4.149143e+01,5.902164e+01,5.902164e-01
8.014592e-02,3.806343e+01,5.562598e+01,5.562598e-01
8.200978e-02,3.489149e+01,5.089187e+01,5.089187e-01
8.387364e-02,3.184831e+01,4.470515e+01,4.470515e-01
8.573749e-02,2.963716e+01,4.210550e+01,4.210550e-01
8.760135e-02,2.779907e+01,3.978545e+01,3.978545e-01
8.946521e-02,2.583246e+01,3.763730e+01,3.763730e-01
9.132907e-02,2.395760e+01,3.492518e+01,3.492518e-01
9.319293e-02,2.191803e+01,3.089190e+01,3.089190e-01
9.505679e-02,2.140807e+01,2.971290e+01,2.971290e-01
9.692065e-02,1.957161e+01,2.682798e+01,2.682798e-01
9.878450e-02,1.854418e+01,2.646537e+01,2.646537e-01
1.006484e-01,1.732458e+01,2.489116e+01,2.489116e-01
1.025122e-01,1.669137e+01,2.379391e+01,2.379391e-01
1.043761e-01,1.573291e+01,2.230588e+01,2.230588e-01
1.062399e-01,1.522963e+01,2.280494e+01,2.280494e-01
1.081038e-01,1.476904e+01,2.336854e+01,2.336854e-01
1.099677e-01,1.397229e+01,2.260760e+01,2.260760e-01
1.118315e-01,1.345251e+01,2.257355e+01,2.257355e-01
1.136954e-01,1.299588e+01,2.512855e+01,2.512855e-01
1.155592e-01,1.267612e+01,2.410891e+01,2.410891e-01
1.174231e-01,1.282230e+01,2.844389e+01,2.844389e-01
1.192869e-01,1.246510e+01,2.634551e+01,2.634551e-01
1.211508e-01,1.248807e+01,3.275577e+01,3.275577e-01
1.230147e-01,1.225928e+01,2.900737e+01,2.900737e-01
1.248785e-01,1.230581e+01,3.508322e+01,3.508322e-01
1.267424e-01,1.248251e+01,3.392356e+01,3.392356e-01
1.286062e-01,1.257052e+01,3.770990e+01,3.770990e-01
1.304701e-01,1.271897e+01,3.696635e+01,3.696635e-01
1.323340e-01,1.277899e+01,3.930152e+01,3.930152e-01
1.341978e-01,1.319770e+01,3.966699e+01,3.966699e-01
1.360617e-01,1.324872e+01,4.133814e+01,4.133814e-01
1.379255e-01,1.346993e+01,4.063230e+01,4.063230e-01
1.397894e-01,1.419886e+01,4.454522e+01,4.454522e-01
1.416533e-01,1.450557e+01,4.443039e+01,4.443039e-01
1.435171e-01,1.484190e+01,4.729364e+01,4.729364e-01
1.453810e-01,1.561681e+01,4.613404e+01,4.613404e-01
1.472448e-01,1.606040e+01,5.015264e+01,5.015264e-01
1.491087e-01,1.653380e+01,4.883028e+01,4.883028e-01
1.509725e-01,1.714999e+01,5.142305e+01,5.142305e-01
1.528364e-01,1.768381e+01,5.294842e+01,5.294842e-01
1.547003e-01,1.808551e+01,5.104199e+01,5.104199e-01
1.565641e-01,1.865446e+01,5.448335e+01,5.448335e-01
1.584280e-01,1.908335e+01,5.377353e+01,5.377353e-01
1.602918e-01,2.022610e+01,5.832077e+01,5.832077e-01
1.621557e-01,2.068122e+01,5.731316e+01,5.731316e-01
1.640196e-01,2.106779e+01,6.086273e+01,6.086273e-01
1.658834e-01,2.170229e+01,6.015022e+01,6.015022e-01
1.677473e-01,2.220317e+01,6.192983e+01,6.192983e-01
1.696111e-01,2.265766e+01,6.092667e+01,6.092667e-01
1.714750e-01,2.314110e+01,6.043371e+01,6.043371e-01
1.733388e-01,2.370531e+01,6.136204e+01,6.136204e-01
1.752027e-01,2.385629e+01,5.830523e+01,5.830523e-01
1.770666e-01,2.421219e+01,5.868719e+01,5.868719e-01
1.789304e-01,2.440917e+01,5.677632e+01,5.677632e-01
1.807943e-01,2.470242e+01,5.818725e+01,5.818725e-01
1.826581e-01,2.469012e+01,5.370830e+01,5.370830e-01
1.845220e-01,2.502280e+01,5.493442e+01,5.493442e-01
1.863859e-01,2.464761e+01,5.318531e+01,5.318531e-01
1.882497e-01,2.542192e+01,5.326582e+01,5.326582e-01
1.901136e-01,2.479258e+01,5.292510e+01,5.292510e-01
1.919774e-01,2.463314e+01,4.856295e+01,4.856295e-01
1.938413e-01,2.449749e+01,4.830681e+01,4.830681e-01
1.957052e-01,2.341119e+01,4.348211e+01,4.348211e-01
1.975690e-01,2.360390e+01,4.360137e+01,4.360137e-01
1.994329e-01,2.315138e+01,4.131530e+01,4.131530e-01
2.012967e-01,2.280387e+01,3.985371e+01,3.985371e-01
2.031606e-01,2.201145e+01,3.819837e+01,3.819837e-01
2.050244e-01,2.171416e+01,3.650225e+01,3.650225e-01
2.068883e-01,2.046405e+01,3.356145e+01,3.356145e-01
2.087522e-01,2.000953e+01,3.229995e+01,3.229995e-01
2.106160e-01,1.887507e+01,3.044484e+01,3.044484e-01
2.124799e-01,1.861690e+01,2.933920e+01,2.933920e-01
2.143437e-01,1.858365e+01,2.963104e+01,2.963104e-01
2.162076e-01,1.710719e+01,2.646408e+01,2.646408e-01
2.180715e-01,1.646741e+01,2.504466e+01,2.504466e-01
2.199353e-01,1.591474e+01,2.398846e+01,2.398846e-01
2.217992e-01,1.526748e+01,2.337098e+01,2.337098e-01
2.236630e-01,1.456458e+01,2.224619e+01,2.224619e-01
2.255269e-01,1.372887e+01,1.980733e+01,1.980733e-01
2.273907e-01,1.324558e+01,1.953013e+01,1.953013e-01
2.292546e-01,1.275461e+01,1.885631e+01,1.885631e-01
2.311185e-01,1.195683e+01,1.722479e+01,1.722479e-01
2.329823e-01,1.177002e+01,1.712416e+01,1.712416e-01
2.348462e-01,1.098954e+01,1.562639e+01,1.562639e-01
2.367100e-01,1.042510e+01,1.499067e+01,1.499067e-01
2.385739e-01,9.976560e+00,1.473749e+01,1.473749e-01
2.404378e-01,9.379498e+00,1.331740e+01,1.331740e-01
2.423016e-01,9.064663e+00,1.308801e+01,1.308801e-01
2.441655e-01,8.633069e+00,1.278160e+01,1.278160e-01
2.460293e-01,8.122659e+00,1.167986e+01,1.167986e-01
2.478932e-01,7.788826e+00,1.181339e+01,1.181339e-01
2.497571e-01,7.360902e+00,1.070597e+01,1.070597e-01
2.516209e-01,7.172828e+00,1.111913e+01,1.111913e-01
2.534848e-01,6.634178e+00,1.027694e+01,1.027694e-01
2.553486e-01,6.353554e+00,1.023488e+01,1.023488e-01
2.572125e-01,6.071112e+00,1.004456e+01,1.004456e-01
