# T0 = nan K
# gamma = nan
# gamma_err = nan
# n_pixels = 363358003
log_density,log_temperature
2.577281e-01,3.246880e+00
-1.086434e-01,3.222082e+00
1.744974e-01,3.229366e+00
1.473451e-01,3.221639e+00
1.967420e-02,3.219599e+00
-7.202729e-02,3.230681e+00
1.169996e-02,3.220000e+00
1.120515e-01,3.215574e+00
-2.669705e-01,3.234475e+00
5.386681e-01,3.249020e+00
-1.437506e-01,3.225969e+00
2.363057e-02,3.226345e+00
-2.061937e-01,3.219910e+00
1.035942e-02,3.216788e+00
-3.555791e-01,3.237207e+00
6.045461e-02,3.218386e+00
1.035515e-01,3.231880e+00
-1.910674e-01,3.216624e+00
-3.061374e-01,3.217156e+00
2.834037e-02,3.219443e+00
5.104617e-02,3.226933e+00
1.518039e-01,3.216297e+00
-1.243957e-01,3.228808e+00
-8.341741e-02,3.237006e+00
-4.563398e-02,3.225636e+00
-7.708064e-02,3.221866e+00
-3.379912e-01,3.234076e+00
6.238780e-02,3.226892e+00
-2.796906e-01,3.226105e+00
1.888248e-01,3.239837e+00
2.534695e-01,3.225765e+00
-1.618459e-01,3.219025e+00
4.620646e-01,3.239624e+00
3.493084e-01,3.223064e+00
5.442795e-01,3.242570e+00
1.490086e-01,3.224386e+00
-1.949562e-01,3.231680e+00
2.921215e-01,3.229399e+00
3.062057e-01,3.224805e+00
2.659883e-01,3.225554e+00
-2.630283e-01,3.231817e+00
1.812774e-01,3.225195e+00
-2.726431e-02,3.221415e+00
3.722944e-01,3.225667e+00
-1.455874e-03,3.236204e+00
-3.520156e-01,3.228626e+00
-3.408822e-02,3.231588e+00
1.026720e-01,3.225951e+00
3.702419e-03,3.223726e+00
1.853682e-01,3.221489e+00
-2.971727e-01,3.239848e+00
-2.682943e-01,3.234158e+00
-1.335000e-01,3.230685e+00
2.976088e-01,3.284707e+00
1.892321e-02,3.224234e+00
-1.811793e-01,3.231801e+00
-3.030600e-02,3.224921e+00
1.042967e-01,3.222718e+00
4.228055e-01,3.222928e+00
-3.544367e-02,3.223398e+00
-7.867637e-02,3.226058e+00
-1.523905e-01,3.232766e+00
1.397817e-01,3.222241e+00
1.982538e-01,3.222923e+00
5.068334e-04,3.239733e+00
8.835661e-02,3.222029e+00
-2.831622e-01,3.228798e+00
1.829372e-01,3.216282e+00
-2.203395e-01,3.218890e+00
4.662523e-01,3.230372e+00
7.572958e-02,3.219822e+00
-2.484754e-02,3.221996e+00
-2.047171e-01,3.228480e+00
-1.859046e-01,3.225125e+00
3.441475e-01,3.224532e+00
-7.733980e-02,3.219442e+00
-1.308548e-02,3.226915e+00
3.274477e-02,3.223127e+00
-4.512058e-02,3.233812e+00
4.742865e-02,3.229760e+00
-2.192281e-01,3.221041e+00
1.297854e-01,3.222964e+00
2.939578e-01,3.227804e+00
1.453012e-01,3.233285e+00
-1.826272e-01,3.223812e+00
2.137000e-02,3.225133e+00
-1.976853e-01,3.228437e+00
-2.290268e-02,3.219070e+00
-9.881881e-02,3.221927e+00
-1.767529e-01,3.227067e+00
-8.188307e-02,3.228410e+00
5.186713e-01,3.217545e+00
-3.910217e-03,3.233864e+00
-1.807218e-01,3.229454e+00
-2.112387e-01,3.229115e+00
-6.929014e-02,3.220200e+00
3.872513e-01,3.217254e+00
-2.775155e-01,3.227681e+00
1.417718e-01,3.229759e+00
3.087809e-01,3.225672e+00
-1.066165e-01,3.224939e+00
2.531810e-03,3.221125e+00
-1.691701e-01,3.232843e+00
-2.445699e-01,3.232784e+00
1.985775e-01,3.224449e+00
3.543427e-02,3.227392e+00
-3.240537e-01,3.236311e+00
1.664886e-01,3.227671e+00
-1.755168e-01,3.216470e+00
-3.127919e-01,3.233536e+00
-2.937574e-01,3.212461e+00
-8.440809e-02,3.239535e+00
2.655973e-01,3.225154e+00
-1.441830e-01,3.237686e+00
-9.336540e-02,3.232862e+00
-1.374849e-01,3.225566e+00
8.160248e-02,3.242374e+00
6.618677e-01,3.238460e+00
8.182775e-01,3.399226e+00
-2.911102e-01,3.207252e+00
-5.063520e-02,3.221765e+00
-9.477386e-02,3.241577e+00
-9.864362e-02,3.231202e+00
-1.147664e-02,3.221990e+00
6.326611e-01,3.273005e+00
3.278360e-01,3.223486e+00
-6.382697e-02,3.227466e+00
-2.331084e-02,3.232578e+00
-2.047326e-01,3.222882e+00
-1.296183e-01,3.221499e+00
-5.881058e-03,3.229789e+00
1.048509e-01,3.222108e+00
