k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,5.283649e+00,5.768627e+01,5.768627e-01
4.430464e-04,3.567763e+00,7.734629e+00,7.734629e-02
8.860928e-04,3.067496e+00,5.004841e+00,5.004841e-02
1.329139e-03,2.590095e+00,3.978876e+00,3.978876e-02
1.772186e-03,2.269104e+00,3.433072e+00,3.433072e-02
2.215232e-03,1.977330e+00,2.860130e+00,2.860130e-02
2.658278e-03,1.679263e+00,2.395565e+00,2.395565e-02
3.101325e-03,1.424556e+00,1.944501e+00,1.944501e-02
3.544371e-03,1.241701e+00,1.680972e+00,1.680972e-02
3.987417e-03,1.056900e+00,1.406730e+00,1.406730e-02
4.430464e-03,9.048511e-01,1.157068e+00,1.157068e-02
4.873510e-03,8.060295e-01,1.037004e+00,1.037004e-02
5.316557e-03,7.032463e-01,9.180615e-01,9.180615e-03
5.759603e-03,6.058055e-01,7.848705e-01,7.848705e-03
6.202649e-03,5.408742e-01,7.090330e-01,7.090330e-03
6.645696e-03,4.594037e-01,5.867878e-01,5.867878e-03
7.088742e-03,4.110196e-01,5.172223e-01,5.172223e-03
7.531789e-03,3.552685e-01,4.506659e-01,4.506659e-03
7.974835e-03,3.077288e-01,3.791132e-01,3.791132e-03
8.417881e-03,2.741646e-01,3.462989e-01,3.462989e-03
8.860928e-03,2.340229e-01,2.922342e-01,2.922342e-03
9.303974e-03,2.088236e-01,2.636366e-01,2.636366e-03
9.747021e-03,1.905638e-01,2.309836e-01,2.309836e-03
1.019007e-02,1.659042e-01,2.024288e-01,2.024288e-03
1.063311e-02,1.477226e-01,1.815999e-01,1.815999e-03
1.107616e-02,1.318112e-01,1.582751e-01,1.582751e-03
1.151921e-02,1.181506e-01,1.469901e-01,1.469901e-03
1.196225e-02,1.045755e-01,1.281346e-01,1.281346e-03
1.240530e-02,9.188554e-02,1.123833e-01,1.123833e-03
1.284835e-02,8.137858e-02,1.002229e-01,1.002229e-03
1.329139e-02,7.191418e-02,8.657686e-02,8.657686e-04
1.373444e-02,6.323998e-02,7.775378e-02,7.775378e-04
1.417748e-02,5.594961e-02,6.768965e-02,6.768965e-04
1.462053e-02,5.055363e-02,6.240726e-02,6.240726e-04
1.506358e-02,4.359029e-02,5.199587e-02,5.199587e-04
1.550662e-02,3.920603e-02,4.772783e-02,4.772783e-04
1.594967e-02,3.563079e-02,4.236311e-02,4.236311e-04
1.639272e-02,3.082701e-02,3.643511e-02,3.643511e-04
1.683576e-02,2.783672e-02,3.357204e-02,3.357204e-04
1.727881e-02,2.452283e-02,2.938779e-02,2.938779e-04
1.772186e-02,2.235672e-02,2.695073e-02,2.695073e-04
1.816490e-02,1.998870e-02,2.396776e-02,2.396776e-04
1.860795e-02,1.745353e-02,2.120900e-02,2.120900e-04
1.905099e-02,1.552197e-02,1.836896e-02,1.836896e-04
1.949404e-02,1.387206e-02,1.680141e-02,1.680141e-04
1.993709e-02,1.240748e-02,1.475335e-02,1.475335e-04
2.038013e-02,1.101803e-02,1.335718e-02,1.335718e-04
2.082318e-02,9.879345e-03,1.184814e-02,1.184814e-04
2.126623e-02,8.755274e-03,1.070120e-02,1.070120e-04
2.170927e-02,7.728836e-03,9.237928e-03,9.237928e-05
2.215232e-02,6.829069e-03,8.312200e-03,8.312200e-05
2.259537e-02,6.104037e-03,7.495117e-03,7.495117e-05
2.303841e-02,5.432436e-03,6.435858e-03,6.435858e-05
2.348146e-02,4.828406e-03,5.784714e-03,5.784714e-05
2.392450e-02,4.369458e-03,5.363621e-03,5.363621e-05
2.436755e-02,3.836653e-03,4.700980e-03,4.700980e-05
2.481060e-02,3.462336e-03,4.311288e-03,4.311288e-05
2.525364e-02,3.086939e-03,3.872494e-03,3.872494e-05
2.569669e-02,2.749527e-03,3.470770e-03,3.470770e-05
2.613974e-02,2.443631e-03,3.055512e-03,3.055512e-05
2.658278e-02,2.207175e-03,2.772246e-03,2.772246e-05
2.702583e-02,1.980094e-03,2.541516e-03,2.541516e-05
2.746888e-02,1.722009e-03,2.201912e-03,2.201912e-05
2.791192e-02,1.555121e-03,2.009418e-03,2.009418e-05
2.835497e-02,1.390961e-03,1.796309e-03,1.796309e-05
2.879802e-02,1.250414e-03,1.581038e-03,1.581038e-05
2.924106e-02,1.099020e-03,1.426554e-03,1.426554e-05
2.968411e-02,9.866168e-04,1.291745e-03,1.291745e-05
3.012715e-02,8.844809e-04,1.175258e-03,1.175258e-05
3.057020e-02,7.935454e-04,1.045791e-03,1.045791e-05
3.101325e-02,7.011303e-04,9.353593e-04,9.353593e-06
3.145629e-02,6.410426e-04,8.773014e-04,8.773014e-06
3.189934e-02,5.795391e-04,8.384875e-04,8.384875e-06
3.234239e-02,5.116648e-04,7.236105e-04,7.236105e-06
3.278543e-02,4.566686e-04,6.954787e-04,6.954787e-06
3.322848e-02,4.101432e-04,5.942687e-04,5.942687e-06
3.367153e-02,3.789540e-04,5.425020e-04,5.425020e-06
3.411457e-02,3.324330e-04,4.735612e-04,4.735612e-06
3.455762e-02,2.968201e-04,4.187783e-04,4.187783e-06
3.500066e-02,2.664563e-04,3.742382e-04,3.742382e-06
3.544371e-02,2.382082e-04,3.369636e-04,3.369636e-06
3.588676e-02,2.180658e-04,3.196486e-04,3.196486e-06
3.632980e-02,1.940794e-04,2.976170e-04,2.976170e-06
3.677285e-02,1.766767e-04,2.644976e-04,2.644976e-06
3.721590e-02,1.610894e-04,2.446989e-04,2.446989e-06
3.765894e-02,1.464829e-04,2.358518e-04,2.358518e-06
3.810199e-02,1.340404e-04,2.422921e-04,2.422921e-06
3.854504e-02,1.205699e-04,2.207987e-04,2.207987e-06
3.898808e-02,1.091635e-04,2.247710e-04,2.247710e-06
3.943113e-02,9.988404e-05,2.086323e-04,2.086323e-06
3.987417e-02,9.129551e-05,1.977786e-04,1.977786e-06
4.031722e-02,8.292066e-05,1.732378e-04,1.732378e-06
4.076027e-02,7.438943e-05,1.556636e-04,1.556636e-06
4.120331e-02,6.799386e-05,1.410863e-04,1.410863e-06
4.164636e-02,6.221625e-05,1.339087e-04,1.339087e-06
4.208941e-02,5.651151e-05,1.195653e-04,1.195653e-06
4.253245e-02,4.970742e-05,1.076594e-04,1.076594e-06
4.297550e-02,4.568811e-05,9.570867e-05,9.570867e-07
4.341855e-02,4.087959e-05,8.089296e-05,8.089296e-07
4.386159e-02,3.804728e-05,7.707611e-05,7.707611e-07
4.430464e-02,3.415002e-05,7.018786e-05,7.018786e-07
4.474769e-02,3.103218e-05,6.469153e-05,6.469153e-07
4.519073e-02,2.858997e-05,6.751665e-05,6.751665e-07
4.563378e-02,2.638083e-05,6.975514e-05,6.975514e-07
4.607682e-02,2.442299e-05,7.041920e-05,7.041920e-07
4.651987e-02,2.209918e-05,7.324597e-05,7.324597e-07
4.696292e-02,2.036393e-05,7.240189e-05,7.240189e-07
4.740596e-02,1.931930e-05,7.718197e-05,7.718197e-07
4.784901e-02,1.744173e-05,7.180832e-05,7.180832e-07
4.829206e-02,1.638103e-05,6.662841e-05,6.662841e-07
4.873510e-02,1.472757e-05,6.128113e-05,6.128113e-07
4.917815e-02,1.350095e-05,5.559831e-05,5.559831e-07
4.962120e-02,1.249281e-05,5.121732e-05,5.121732e-07
5.006424e-02,1.132917e-05,4.423783e-05,4.423783e-07
5.050729e-02,1.037940e-05,3.969154e-05,3.969154e-07
5.095033e-02,9.429990e-06,3.364976e-05,3.364976e-07
5.139338e-02,8.822449e-06,3.247949e-05,3.247949e-07
5.183643e-02,7.982282e-06,2.922314e-05,2.922314e-07
5.227947e-02,7.512627e-06,3.097771e-05,3.097771e-07
5.272252e-02,6.935623e-06,3.023517e-05,3.023517e-07
5.316557e-02,6.455560e-06,2.910966e-05,2.910966e-07
5.360861e-02,6.007047e-06,2.956049e-05,2.956049e-07
5.405166e-02,5.585650e-06,2.931136e-05,2.931136e-07
5.449471e-02,5.132613e-06,2.908067e-05,2.908067e-07
5.493775e-02,4.732248e-06,2.672110e-05,2.672110e-07
