N_HI,b_param_km_s
2.259870e+14,2.299089e+01
2.259870e+14,2.299089e+01
1.079140e+12,2.563348e+01
3.222224e+12,3.845770e+01
1.276015e+12,2.785391e+01
2.572479e+12,5.360827e+01
3.877851e+12,3.692123e+01
2.313233e+13,4.728327e+01
1.211605e+12,3.443606e+01
3.060453e+12,2.766923e+01
3.818428e+12,2.814800e+01
3.818428e+12,2.786665e+01
2.074628e+12,2.345306e+01
3.479268e+12,2.574305e+01
1.368370e+12,3.011147e+01
1.387212e+12,5.793414e+01
2.871869e+13,3.491755e+01
3.429325e+12,3.196342e+01
1.750429e+12,2.523839e+01
1.001114e+13,2.647440e+01
1.001114e+13,2.647443e+01
4.194493e+12,2.864432e+01
4.194493e+12,2.864434e+01
5.265703e+12,5.087330e+01
2.675213e+12,2.632667e+01
7.579462e+12,3.899041e+01
7.579462e+12,3.509831e+01
1.740373e+13,3.181034e+01
1.087198e+12,2.632125e+01
3.007601e+13,3.481712e+01
1.984912e+12,2.212574e+01
1.984912e+12,2.212573e+01
1.627121e+12,3.620858e+01
1.950125e+12,4.709010e+01
1.403086e+12,2.400693e+01
2.516312e+12,3.162283e+01
2.516312e+12,3.162282e+01
1.375408e+12,3.001037e+01
1.716344e+12,3.831993e+01
2.349800e+12,2.464297e+01
1.419980e+12,3.195459e+01
1.419980e+12,3.195583e+01
1.269817e+12,2.837465e+01
3.727098e+17,1.539958e+01
1.647799e+13,2.705776e+01
1.363766e+12,3.073330e+01
1.311762e+12,2.513752e+01
9.604403e+12,6.264462e+01
8.374388e+12,3.703236e+01
2.709782e+12,2.992382e+01
2.505546e+12,3.159141e+01
3.206232e+12,4.910756e+01
1.417626e+12,2.615018e+01
1.405702e+12,5.618246e+01
1.320398e+12,6.287302e+01
1.320398e+12,6.286530e+01
2.168098e+12,2.897414e+01
2.168098e+12,2.897332e+01
1.000851e+12,5.117879e+01
1.291964e+13,2.880043e+01
1.489700e+13,2.859482e+01
1.489700e+13,4.343803e+01
5.125490e+15,2.190730e+01
1.658152e+14,3.034307e+01
1.658152e+14,3.034316e+01
1.561495e+15,4.312599e+01
1.561495e+15,4.312592e+01
3.384893e+12,2.983590e+01
3.384893e+12,2.983574e+01
2.593461e+12,3.610614e+01
1.597628e+12,3.617178e+01
9.554446e+12,3.171626e+01
7.377593e+12,3.539368e+01
7.377593e+12,3.539491e+01
8.328726e+12,3.232390e+01
8.328726e+12,4.013064e+01
