# T0 = 11059.958386790031 K
# gamma = 1.286141430007566
# gamma_err = 0.43102936701008654
# n_pixels = 14938095
log_density,log_temperature
1.046396e+00,5.315112e+00
2.215189e-01,4.364727e+00
-4.223984e-01,4.590989e+00
4.735597e-01,3.931889e+00
-1.666863e-01,3.519676e+00
1.319060e+00,5.712426e+00
-6.383678e-01,3.248548e+00
1.167346e-01,5.211533e+00
2.951166e-01,4.537702e+00
-2.058456e-01,3.679838e+00
1.737133e+00,5.838316e+00
1.437230e-01,4.804354e+00
-2.959831e-01,3.638109e+00
8.857869e-02,5.875851e+00
6.155078e-01,4.422290e+00
4.011071e-01,3.914085e+00
9.524136e-01,4.361917e+00
3.128907e-01,4.375758e+00
-8.518459e-01,3.126975e+00
-6.903361e-01,4.105338e+00
7.336962e-01,4.811450e+00
-4.875531e-01,3.958036e+00
1.452256e+00,5.506757e+00
-7.078159e-02,3.590702e+00
-4.417659e-01,3.376328e+00
-1.806321e-01,3.514666e+00
7.340047e-01,5.180079e+00
-1.007779e+00,3.037847e+00
-5.502002e-01,3.306254e+00
1.091278e+00,5.782873e+00
6.589839e-02,4.182257e+00
-1.055871e+00,4.337500e+00
-1.780406e-01,3.520821e+00
6.211186e-01,4.890078e+00
-1.330060e-01,3.563568e+00
-1.189913e+00,2.943166e+00
8.969967e-01,4.944000e+00
7.092156e-01,5.011433e+00
9.203700e-01,4.195423e+00
4.683180e-01,4.073371e+00
3.793560e-01,3.926886e+00
9.036749e-01,4.263768e+00
6.637080e-01,4.324169e+00
7.288437e-01,4.104778e+00
4.008431e-01,4.904204e+00
-2.820546e-01,5.355459e+00
6.237470e-01,4.050816e+00
6.314609e-01,4.207318e+00
5.818361e-01,4.631297e+00
4.152630e-01,3.876002e+00
9.980945e-01,5.187788e+00
-6.505055e-01,3.305012e+00
1.179416e+00,5.274719e+00
8.957605e-01,5.635563e+00
1.791247e+00,5.270605e+00
1.660219e-01,4.315210e+00
5.135054e-01,3.925273e+00
1.353221e-02,4.498767e+00
3.195767e-01,5.057249e+00
1.443950e+00,5.186463e+00
1.326875e-01,4.180197e+00
1.603453e+00,5.275007e+00
1.713187e+00,4.638974e+00
7.530080e-01,4.149378e+00
1.466843e+00,5.103791e+00
-3.743966e-01,3.446861e+00
-4.678645e-01,3.348401e+00
2.953745e-01,3.809533e+00
1.522286e+00,4.542325e+00
-2.224800e-03,3.709427e+00
6.465398e-01,4.353658e+00
-8.843857e-01,3.154200e+00
-5.007873e-01,3.341245e+00
-5.004558e-01,3.458823e+00
1.176316e+00,5.421334e+00
-7.486675e-01,3.588894e+00
6.851668e-01,4.162496e+00
-4.935299e-01,3.332998e+00
3.669047e-02,3.674490e+00
-5.088074e-01,3.342863e+00
