# n_sightlines = 10000
# dX = 43.775171 Mpc (comoving)
# redshift = 5.977617
# n_absorbers = 10013
# beta_fit = -1.614897
# f_N_HI units: [Mpc^-1] (comoving)
#
log10_N_HI,f_N_HI,counts,delta_log_N,bin_center
1.211141e+01,2.284400e-05,2,2.000000e-01,1.292447e+12
1.231141e+01,0.000000e+00,0,2.000000e-01,2.048390e+12
1.251141e+01,1.142200e-05,1,2.000000e-01,3.246479e+12
1.271141e+01,0.000000e+00,0,2.000000e-01,5.145323e+12
1.291141e+01,1.256420e-04,11,2.000000e-01,8.154787e+12
1.311141e+01,1.142200e-03,100,2.000000e-01,1.292447e+13
1.331141e+01,5.368340e-03,470,2.000000e-01,2.048390e+13
1.351141e+01,1.244998e-02,1090,2.000000e-01,3.246479e+13
1.371141e+01,1.620782e-02,1419,2.000000e-01,5.145323e+13
1.391141e+01,1.625351e-02,1423,2.000000e-01,8.154787e+13
1.411141e+01,1.393484e-02,1220,2.000000e-01,1.292447e+14
1.431141e+01,1.184461e-02,1037,2.000000e-01,2.048390e+14
1.451141e+01,9.537370e-03,835,2.000000e-01,3.246479e+14
1.471141e+01,6.270678e-03,549,2.000000e-01,5.145323e+14
1.491141e+01,4.614488e-03,404,2.000000e-01,8.154787e+14
1.511141e+01,4.020544e-03,352,2.000000e-01,1.292447e+15
1.531141e+01,2.878344e-03,252,2.000000e-01,2.048390e+15
1.551141e+01,2.078804e-03,182,2.000000e-01,3.246479e+15
1.571141e+01,1.736144e-03,152,2.000000e-01,5.145323e+15
1.591141e+01,1.359218e-03,119,2.000000e-01,8.154787e+15
1.611141e+01,1.199310e-03,105,2.000000e-01,1.292447e+16
1.631141e+01,8.566500e-04,75,2.000000e-01,2.048390e+16
1.651141e+01,7.310080e-04,64,2.000000e-01,3.246479e+16
1.671141e+01,3.426600e-04,30,2.000000e-01,5.145323e+16
1.691141e+01,4.568800e-04,40,2.000000e-01,8.154787e+16
1.711141e+01,1.713300e-04,15,2.000000e-01,1.292447e+17
1.731141e+01,2.284400e-04,20,2.000000e-01,2.048390e+17
1.751141e+01,1.256420e-04,11,2.000000e-01,3.246479e+17
1.771141e+01,7.995400e-05,7,2.000000e-01,5.145323e+17
1.791141e+01,1.027980e-04,9,2.000000e-01,8.154787e+17
1.811141e+01,6.853200e-05,6,2.000000e-01,1.292447e+18
1.831141e+01,4.568800e-05,4,2.000000e-01,2.048390e+18
1.851141e+01,0.000000e+00,0,2.000000e-01,3.246479e+18
1.871141e+01,0.000000e+00,0,2.000000e-01,5.145323e+18
1.891141e+01,0.000000e+00,0,2.000000e-01,8.154787e+18
1.911141e+01,3.426600e-05,3,2.000000e-01,1.292447e+19
1.931141e+01,2.284400e-05,2,2.000000e-01,2.048390e+19
1.951141e+01,0.000000e+00,0,2.000000e-01,3.246479e+19
1.971141e+01,1.142200e-05,1,2.000000e-01,5.145323e+19
1.991141e+01,1.142200e-05,1,2.000000e-01,8.154787e+19
2.011141e+01,1.142200e-05,1,2.000000e-01,1.292447e+20
2.031141e+01,0.000000e+00,0,2.000000e-01,2.048390e+20
2.051141e+01,0.000000e+00,0,2.000000e-01,3.246479e+20
2.071141e+01,1.142200e-05,1,2.000000e-01,5.145323e+20
2.091141e+01,0.000000e+00,0,2.000000e-01,8.154787e+20
2.111141e+01,0.000000e+00,0,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,2.000000e-01,8.154787e+21
