N_HI,b_param_km_s
4.796534e+13,4.378113e+01
8.025496e+13,6.426037e+01
2.340141e+13,6.415721e+01
2.874473e+13,3.086900e+01
9.430059e+13,4.324062e+01
7.527019e+13,7.933453e+01
7.527019e+13,7.933453e+01
1.314791e+14,5.146835e+01
1.119041e+13,7.899325e+01
2.636089e+14,5.771422e+01
1.801653e+14,7.699233e+01
2.582723e+13,7.899312e+01
2.275327e+13,2.390245e+01
2.520601e+13,1.699085e+01
9.472703e+13,4.990688e+01
2.851052e+14,6.564167e+01
2.229947e+14,8.000000e+01
1.480141e+13,7.894427e+01
3.041123e+14,5.735388e+01
3.433750e+13,3.375171e+01
3.148346e+13,3.056872e+01
1.243890e+14,4.882587e+01
8.382375e+13,5.669326e+01
8.559883e+13,6.978556e+01
1.433985e+13,7.899438e+01
3.176468e+14,5.909552e+01
2.030007e+13,7.898657e+01
7.553394e+13,3.741515e+01
9.219455e+13,8.000000e+01
9.219455e+13,8.000000e+01
1.203380e+14,8.000000e+01
3.365530e+13,7.936205e+01
3.365530e+13,4.402135e+01
1.160233e+13,7.899050e+01
3.895657e+13,7.899492e+01
3.895657e+13,7.899575e+01
2.543284e+14,8.000000e+01
2.543284e+14,8.000000e+01
1.062503e+14,6.005642e+01
2.221517e+13,7.899051e+01
1.719591e+13,7.899629e+01
2.317352e+13,2.444296e+01
1.941547e+14,7.014590e+01
8.111568e+13,3.951712e+01
3.248648e+13,3.423216e+01
4.589013e+13,3.597379e+01
4.794387e+13,4.197944e+01
1.298606e+13,1.900000e+01
1.433902e+13,1.899657e+01
5.184875e+14,8.000000e+01
5.184875e+14,8.000000e+01
5.184875e+14,8.000000e+01
2.064497e+13,7.898926e+01
1.614507e+13,7.899045e+01
2.580174e+13,7.899290e+01
7.023736e+13,6.978556e+01
1.607201e+14,8.000000e+01
1.607201e+14,8.000000e+01
2.068218e+14,7.471018e+01
2.287193e+14,3.281123e+01
1.818361e+14,5.080773e+01
2.317456e+13,2.402257e+01
3.475569e+13,7.898689e+01
5.272989e+13,6.414025e+01
5.272989e+13,4.999986e+00
5.619373e+13,3.387182e+01
1.432852e+13,6.211869e+01
2.793598e+13,2.636477e+01
4.413018e+13,4.390124e+01
1.257828e+13,7.899875e+01
6.641442e+13,3.300000e+01
2.319699e+13,2.552398e+01
4.786788e+13,6.726319e+01
2.967275e+13,2.942764e+01
1.255314e+13,7.899807e+01
7.688229e+14,8.000000e+01
1.561109e+13,7.898954e+01
8.428669e+13,4.059814e+01
3.086597e+14,8.000000e+01
3.086597e+14,8.000000e+01
2.306140e+13,4.700000e+01
1.382773e+13,7.898909e+01
1.074892e+14,8.000000e+01
2.387094e+15,8.000000e+01
2.504238e+13,2.642482e+01
2.060842e+13,7.899771e+01
1.792036e+13,7.899352e+01
4.224853e+13,3.195001e+01
2.691859e+13,7.899236e+01
3.362321e+13,4.999741e+00
4.312625e+13,3.225030e+01
1.493437e+13,7.899585e+01
1.590533e+13,7.899688e+01
2.564595e+13,2.564409e+01
5.947705e+14,8.000000e+01
1.466506e+13,7.898571e+01
1.182168e+14,8.000000e+01
1.182168e+14,8.000000e+01
6.231533e+13,4.474203e+01
2.886952e+13,2.500000e+01
1.331294e+13,4.999406e+00
1.286681e+14,4.780491e+01
1.387485e+14,8.000000e+01
1.387485e+14,4.999986e+00
1.387485e+14,8.000000e+01
1.508157e+14,8.000000e+01
1.508157e+14,8.000000e+01
1.508157e+14,8.000000e+01
1.401362e+13,7.899794e+01
2.861247e+14,5.290970e+01
1.790060e+14,5.272954e+01
4.424184e+13,3.339137e+01
2.423613e+13,2.450302e+01
4.162784e+13,7.897684e+01
7.181644e+13,4.816525e+01
1.086908e+14,5.483151e+01
8.872028e+13,4.570293e+01
1.945660e+13,7.898656e+01
1.677296e+13,7.899053e+01
2.947991e+13,2.966787e+01
1.650332e+13,7.899534e+01
1.103472e+15,8.000000e+01
5.306483e+13,3.567351e+01
5.178781e+13,4.708423e+01
9.584062e+13,4.816525e+01
9.711553e+12,7.899715e+01
3.280631e+13,3.447238e+01
2.421994e+14,8.000000e+01
5.124622e+13,3.591374e+01
2.484638e+13,7.941570e+01
3.396930e+13,3.213018e+01
1.077972e+14,5.825473e+01
7.945971e+13,3.807577e+01
1.051669e+14,7.284844e+01
1.051669e+14,7.284844e+01
1.478036e+14,5.711365e+01
1.462189e+13,7.896221e+01
4.169720e+13,3.405199e+01
2.852761e+13,2.846674e+01
1.832982e+13,7.895629e+01
