k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,5.339251e+00,5.096866e+01,5.096866e-01
2.901614e-03,3.894065e+00,8.255680e+00,8.255680e-02
5.803227e-03,3.329360e+00,5.327801e+00,5.327801e-02
8.704841e-03,2.805796e+00,4.295565e+00,4.295565e-02
1.160645e-02,2.420930e+00,3.556860e+00,3.556860e-02
1.450807e-02,2.109232e+00,2.984145e+00,2.984145e-02
1.740968e-02,1.792261e+00,2.505207e+00,2.505207e-02
2.031130e-02,1.535840e+00,2.115679e+00,2.115679e-02
2.321291e-02,1.328626e+00,1.720597e+00,1.720597e-02
2.611452e-02,1.112037e+00,1.433354e+00,1.433354e-02
2.901614e-02,9.618998e-01,1.211140e+00,1.211140e-02
3.191775e-02,8.429235e-01,1.062230e+00,1.062230e-02
3.481936e-02,7.300080e-01,9.331682e-01,9.331682e-03
3.772098e-02,6.171344e-01,7.860000e-01,7.860000e-03
4.062259e-02,5.452962e-01,6.920347e-01,6.920347e-03
4.352420e-02,4.682269e-01,5.882712e-01,5.882712e-03
4.642582e-02,4.114981e-01,5.115660e-01,5.115660e-03
4.932743e-02,3.556748e-01,4.369819e-01,4.369819e-03
5.222905e-02,3.053451e-01,3.680011e-01,3.680011e-03
5.513066e-02,2.731158e-01,3.381820e-01,3.381820e-03
5.803227e-02,2.323393e-01,2.816548e-01,2.816548e-03
6.093389e-02,2.092597e-01,2.594679e-01,2.594679e-03
6.383550e-02,1.833202e-01,2.192543e-01,2.192543e-03
6.673711e-02,1.619867e-01,1.984585e-01,1.984585e-03
6.963873e-02,1.404498e-01,1.685988e-01,1.685988e-03
7.254034e-02,1.248373e-01,1.484620e-01,1.484620e-03
7.544195e-02,1.084826e-01,1.311530e-01,1.311530e-03
7.834357e-02,9.626457e-02,1.164650e-01,1.164650e-03
8.124518e-02,8.315999e-02,9.626252e-02,9.626252e-04
8.414680e-02,7.303199e-02,8.741216e-02,8.741216e-04
8.704841e-02,6.412441e-02,7.670118e-02,7.670118e-04
8.995002e-02,5.703125e-02,6.778571e-02,6.778571e-04
9.285164e-02,4.873386e-02,5.617500e-02,5.617500e-04
9.575325e-02,4.418583e-02,5.209268e-02,5.209268e-04
9.865486e-02,3.851286e-02,4.639209e-02,4.639209e-04
1.015565e-01,3.364843e-02,3.985607e-02,3.985607e-04
1.044581e-01,3.023370e-02,3.611335e-02,3.611335e-04
1.073597e-01,2.617390e-02,3.129005e-02,3.129005e-04
1.102613e-01,2.364625e-02,2.822820e-02,2.822820e-04
1.131629e-01,2.054728e-02,2.460878e-02,2.460878e-04
1.160645e-01,1.843219e-02,2.201140e-02,2.201140e-04
1.189662e-01,1.609851e-02,1.964081e-02,1.964081e-04
1.218678e-01,1.406592e-02,1.687250e-02,1.687250e-04
1.247694e-01,1.223742e-02,1.488796e-02,1.488796e-04
1.276710e-01,1.089701e-02,1.311836e-02,1.311836e-04
1.305726e-01,9.548903e-03,1.162030e-02,1.162030e-04
1.334742e-01,8.390781e-03,1.020062e-02,1.020062e-04
1.363758e-01,7.350644e-03,9.122669e-03,9.122669e-05
1.392775e-01,6.452259e-03,8.015407e-03,8.015407e-05
1.421791e-01,5.693623e-03,7.213310e-03,7.213310e-05
1.450807e-01,5.073159e-03,6.269777e-03,6.269777e-05
1.479823e-01,4.558825e-03,5.714845e-03,5.714845e-05
1.508839e-01,4.009100e-03,5.001134e-03,5.001134e-05
1.537855e-01,3.514091e-03,4.434942e-03,4.434942e-05
1.566871e-01,3.167331e-03,4.119884e-03,4.119884e-05
1.595887e-01,2.838013e-03,3.704333e-03,3.704333e-05
1.624904e-01,2.534892e-03,3.375989e-03,3.375989e-05
1.653920e-01,2.153183e-03,2.814336e-03,2.814336e-05
1.682936e-01,1.949204e-03,2.561304e-03,2.561304e-05
1.711952e-01,1.706796e-03,2.308574e-03,2.308574e-05
1.740968e-01,1.535241e-03,2.076102e-03,2.076102e-05
1.769984e-01,1.337653e-03,1.775556e-03,1.775556e-05
1.799000e-01,1.191437e-03,1.633345e-03,1.633345e-05
1.828017e-01,1.076004e-03,1.528092e-03,1.528092e-05
1.857033e-01,9.462524e-04,1.316298e-03,1.316298e-05
1.886049e-01,8.484157e-04,1.199761e-03,1.199761e-05
1.915065e-01,7.526598e-04,1.070779e-03,1.070779e-05
1.944081e-01,6.727652e-04,9.486744e-04,9.486744e-06
1.973097e-01,6.031858e-04,8.688389e-04,8.688389e-06
2.002113e-01,5.322417e-04,7.786861e-04,7.786861e-06
2.031130e-01,4.736815e-04,6.952832e-04,6.952832e-06
2.060146e-01,4.285631e-04,6.357068e-04,6.357068e-06
2.089162e-01,3.786912e-04,5.539195e-04,5.539195e-06
2.118178e-01,3.484423e-04,5.410472e-04,5.410472e-06
2.147194e-01,3.102924e-04,4.809622e-04,4.809622e-06
2.176210e-01,2.775287e-04,4.482905e-04,4.482905e-06
2.205226e-01,2.489192e-04,4.075546e-04,4.075546e-06
2.234242e-01,2.247008e-04,3.730094e-04,3.730094e-06
2.263259e-01,2.025284e-04,3.526438e-04,3.526438e-06
2.292275e-01,1.791140e-04,3.129083e-04,3.129083e-06
2.321291e-01,1.638796e-04,3.094184e-04,3.094184e-06
2.350307e-01,1.434646e-04,2.671053e-04,2.671053e-06
