k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,4.947468e+01,1.775781e+02,1.775781e+00
1.763714e-03,4.711154e+01,4.974297e+01,4.974297e-01
3.527429e-03,4.395075e+01,4.278265e+01,4.278265e-01
5.291143e-03,3.606568e+01,3.549262e+01,3.549262e-01
7.054858e-03,3.166261e+01,3.059055e+01,3.059055e-01
8.818572e-03,2.805902e+01,2.815597e+01,2.815597e-01
1.058229e-02,2.592658e+01,2.587842e+01,2.587842e-01
1.234600e-02,2.243013e+01,2.217196e+01,2.217196e-01
1.410972e-02,2.125889e+01,2.122273e+01,2.122273e-01
1.587343e-02,1.795014e+01,1.774565e+01,1.774565e-01
1.763714e-02,1.648471e+01,1.630303e+01,1.630303e-01
1.940086e-02,1.473758e+01,1.484590e+01,1.484590e-01
2.116457e-02,1.316480e+01,1.296783e+01,1.296783e-01
2.292829e-02,1.197574e+01,1.195412e+01,1.195412e-01
2.469200e-02,1.070183e+01,1.062468e+01,1.062468e-01
2.645572e-02,1.013615e+01,1.000652e+01,1.000652e-01
2.821943e-02,9.117316e+00,9.195495e+00,9.195495e-02
2.998315e-02,8.295637e+00,8.372094e+00,8.372094e-02
3.174686e-02,7.402966e+00,7.663505e+00,7.663505e-02
3.351057e-02,6.771499e+00,7.009727e+00,7.009727e-02
3.527429e-02,6.226080e+00,6.302747e+00,6.302747e-02
3.703800e-02,5.681979e+00,5.691582e+00,5.691582e-02
3.880172e-02,5.226279e+00,5.416365e+00,5.416365e-02
4.056543e-02,4.905976e+00,5.109887e+00,5.109887e-02
4.232915e-02,4.324604e+00,4.383149e+00,4.383149e-02
4.409286e-02,4.020577e+00,4.077655e+00,4.077655e-02
4.585658e-02,3.612318e+00,3.641677e+00,3.641677e-02
4.762029e-02,3.393279e+00,3.521659e+00,3.521659e-02
4.938400e-02,3.125130e+00,3.198473e+00,3.198473e-02
5.114772e-02,2.839267e+00,2.953551e+00,2.953551e-02
5.291143e-02,2.599224e+00,2.734210e+00,2.734210e-02
5.467515e-02,2.479887e+00,2.560964e+00,2.560964e-02
5.643886e-02,2.226854e+00,2.306839e+00,2.306839e-02
5.820258e-02,2.035252e+00,2.111665e+00,2.111665e-02
5.996629e-02,1.890139e+00,1.947447e+00,1.947447e-02
6.173001e-02,1.745010e+00,1.818314e+00,1.818314e-02
6.349372e-02,1.636319e+00,1.680759e+00,1.680759e-02
6.525743e-02,1.509899e+00,1.568858e+00,1.568858e-02
6.702115e-02,1.385719e+00,1.482881e+00,1.482881e-02
6.878486e-02,1.286909e+00,1.340469e+00,1.340469e-02
7.054858e-02,1.174401e+00,1.203315e+00,1.203315e-02
7.231229e-02,1.084471e+00,1.121407e+00,1.121407e-02
7.407601e-02,1.029896e+00,1.081614e+00,1.081614e-02
7.583972e-02,9.232906e-01,9.614942e-01,9.614942e-03
7.760344e-02,8.718159e-01,8.922593e-01,8.922593e-03
7.936715e-02,7.821139e-01,8.124263e-01,8.124263e-03
8.113086e-02,7.422474e-01,7.902876e-01,7.902876e-03
8.289458e-02,6.802445e-01,6.994117e-01,6.994117e-03
8.465829e-02,6.225331e-01,6.381028e-01,6.381028e-03
8.642201e-02,5.906014e-01,6.234745e-01,6.234745e-03
8.818572e-02,5.435080e-01,5.688022e-01,5.688022e-03
8.994944e-02,5.002912e-01,5.235913e-01,5.235913e-03
9.171315e-02,4.770475e-01,5.045613e-01,5.045613e-03
9.347687e-02,4.445638e-01,4.527007e-01,4.527007e-03
9.524058e-02,3.998122e-01,4.135355e-01,4.135355e-03
9.700429e-02,3.714829e-01,3.870727e-01,3.870727e-03
9.876801e-02,3.528385e-01,3.606711e-01,3.606711e-03
1.005317e-01,3.212165e-01,3.345146e-01,3.345146e-03
1.022954e-01,3.037046e-01,3.122230e-01,3.122230e-03
1.040592e-01,2.823717e-01,2.935490e-01,2.935490e-03
1.058229e-01,2.680738e-01,2.785641e-01,2.785641e-03
1.075866e-01,2.509987e-01,2.596775e-01,2.596775e-03
1.093503e-01,2.299895e-01,2.382890e-01,2.382890e-03
1.111140e-01,2.203984e-01,2.280849e-01,2.280849e-03
1.128777e-01,2.053787e-01,2.124007e-01,2.124007e-03
1.146414e-01,1.909464e-01,1.974095e-01,1.974095e-03
1.164052e-01,1.822813e-01,1.877068e-01,1.877068e-03
1.181689e-01,1.711262e-01,1.800292e-01,1.800292e-03
1.199326e-01,1.557794e-01,1.607864e-01,1.607864e-03
1.216963e-01,1.505969e-01,1.574391e-01,1.574391e-03
1.234600e-01,1.426310e-01,1.487539e-01,1.487539e-03
1.252237e-01,1.334091e-01,1.384774e-01,1.384774e-03
1.269874e-01,1.260008e-01,1.317033e-01,1.317033e-03
1.287512e-01,1.203703e-01,1.255014e-01,1.255014e-03
1.305149e-01,1.131062e-01,1.175004e-01,1.175004e-03
1.322786e-01,1.061591e-01,1.107394e-01,1.107394e-03
1.340423e-01,1.014277e-01,1.036225e-01,1.036225e-03
1.358060e-01,9.468091e-02,9.899301e-02,9.899301e-04
1.375697e-01,9.158217e-02,9.569802e-02,9.569802e-04
1.393334e-01,8.682523e-02,9.239223e-02,9.239223e-04
1.410972e-01,8.077181e-02,8.354138e-02,8.354138e-04
1.428609e-01,7.756376e-02,8.171980e-02,8.171980e-04
1.446246e-01,7.267776e-02,7.700920e-02,7.700920e-04
1.463883e-01,6.902662e-02,7.274736e-02,7.274736e-04
1.481520e-01,6.679254e-02,7.074231e-02,7.074231e-04
1.499157e-01,6.316655e-02,6.573109e-02,6.573109e-04
1.516794e-01,5.991493e-02,6.319556e-02,6.319556e-04
1.534432e-01,5.602966e-02,5.925753e-02,5.925753e-04
1.552069e-01,5.417598e-02,5.833731e-02,5.833731e-04
1.569706e-01,5.086128e-02,5.451152e-02,5.451152e-04
1.587343e-01,4.859696e-02,5.176792e-02,5.176792e-04
1.604980e-01,4.513472e-02,4.752173e-02,4.752173e-04
1.622617e-01,4.349065e-02,4.593754e-02,4.593754e-04
1.640254e-01,4.041583e-02,4.288839e-02,4.288839e-04
1.657892e-01,3.913257e-02,4.124112e-02,4.124112e-04
1.675529e-01,3.689813e-02,3.876785e-02,3.876785e-04
1.693166e-01,3.517263e-02,3.772328e-02,3.772328e-04
1.710803e-01,3.282431e-02,3.496788e-02,3.496788e-04
1.728440e-01,3.062179e-02,3.237193e-02,3.237193e-04
1.746077e-01,2.938176e-02,3.105896e-02,3.105896e-04
1.763714e-01,2.747933e-02,2.907658e-02,2.907658e-04
1.781352e-01,2.629780e-02,2.807659e-02,2.807659e-04
1.798989e-01,2.516872e-02,2.625504e-02,2.625504e-04
