# T0 = 2142.387571883633 K
# gamma = 1.2820677244129388
# gamma_err = nan
# n_pixels = 468161285
log_density,log_temperature
2.201001e-01,3.242442e+00
2.201001e-01,3.242442e+00
3.151715e-01,3.221155e+00
-9.976978e-02,3.209723e+00
3.755549e-01,3.212261e+00
-2.135154e-02,3.225823e+00
4.269412e-02,3.231308e+00
2.107743e-01,3.222112e+00
5.820373e-02,3.236074e+00
-1.468128e-01,3.228454e+00
1.106033e+00,3.868214e+00
4.677279e-01,3.253148e+00
-1.056366e-01,3.219361e+00
1.410276e-01,3.220498e+00
-1.112558e-01,3.229598e+00
-2.810896e-01,3.233330e+00
6.247205e-01,3.434164e+00
5.177891e-01,3.221964e+00
1.170099e-01,3.233630e+00
1.360383e-01,3.217933e+00
8.589272e-01,3.574211e+00
1.128574e+00,3.874823e+00
4.089008e-02,3.231961e+00
-1.901812e-01,3.220486e+00
-3.171428e-02,3.216585e+00
3.079550e-03,3.221446e+00
-2.748737e-01,3.225024e+00
2.206401e-01,3.219617e+00
-3.909118e-02,3.227189e+00
1.770832e-01,3.223992e+00
2.252903e-01,3.297813e+00
-1.673120e-01,3.220507e+00
2.392003e-01,3.671385e+00
-2.685159e-01,3.214028e+00
-2.630182e-01,3.219329e+00
4.014475e-02,3.212874e+00
-7.000280e-02,3.211612e+00
8.870453e-01,3.855439e+00
5.819343e-01,3.254515e+00
-2.927656e-01,3.224053e+00
2.761360e-01,3.219621e+00
2.761360e-01,3.219621e+00
-1.608696e-02,3.229264e+00
3.492146e-01,3.223127e+00
-9.622522e-03,3.233851e+00
3.866556e-01,5.654219e+00
-9.775633e-02,3.221314e+00
-2.632637e-03,3.221451e+00
2.836961e-01,3.223668e+00
1.237364e-01,3.230916e+00
-1.027978e-01,3.217062e+00
2.791941e-01,3.227796e+00
1.227486e-01,3.216559e+00
6.882654e-02,3.217158e+00
2.502524e-02,3.230202e+00
-4.752989e-01,3.224521e+00
-2.118722e-01,3.231078e+00
-3.101737e-01,3.230778e+00
-1.835815e-01,3.222798e+00
-8.516284e-02,3.222444e+00
-5.064846e-02,3.223365e+00
-2.308813e-01,3.231056e+00
3.443202e-01,3.232405e+00
5.007718e-01,3.237224e+00
2.025045e-02,3.232844e+00
-4.450655e-02,3.239270e+00
1.779409e-01,3.227483e+00
7.377484e-02,3.221273e+00
-1.612068e-01,3.222186e+00
-3.195184e-01,3.213304e+00
9.082286e-03,3.230939e+00
2.538143e-02,3.223066e+00
5.937273e-04,3.232017e+00
1.094462e-01,3.230584e+00
6.611299e-02,3.239708e+00
-1.628640e-01,3.221030e+00
1.733067e-02,3.214262e+00
2.560856e-02,3.229393e+00
-8.463376e-02,3.215180e+00
7.806319e-02,3.234928e+00
-7.022525e-02,3.230546e+00
-3.709529e-01,3.232198e+00
-4.976593e-02,3.227632e+00
7.729747e-01,3.567304e+00
-1.226293e-01,3.227105e+00
1.632609e-01,3.224269e+00
2.936954e-02,3.220770e+00
5.867449e-02,3.233358e+00
3.276185e-01,3.223530e+00
-4.895412e-03,3.210302e+00
8.420779e-02,3.215430e+00
-7.166821e-02,3.219846e+00
-2.150061e-01,3.224957e+00
-4.321901e-02,3.225052e+00
1.219945e-01,3.211804e+00
-1.354605e-01,3.218383e+00
-2.223867e-02,3.226333e+00
-2.656078e-01,3.232078e+00
-1.673995e-01,3.225247e+00
-1.820598e-01,3.219408e+00
-1.287454e-01,3.222877e+00
3.356359e-01,3.332986e+00
5.247298e-01,3.223882e+00
3.108651e-01,3.223048e+00
8.644739e-02,3.222229e+00
2.999567e-01,3.221928e+00
-4.888663e-02,3.225953e+00
-1.581218e-01,3.218659e+00
2.138016e-01,3.219464e+00
9.266460e-02,3.227117e+00
1.157601e-01,3.214350e+00
-1.504582e-01,3.213556e+00
2.368913e-01,3.228088e+00
2.788844e-02,3.210297e+00
4.334557e-01,3.212824e+00
3.750923e-01,3.230060e+00
2.092179e-01,3.227391e+00
1.921199e-01,3.224685e+00
-2.947825e-01,3.234479e+00
1.252912e-01,3.226331e+00
-6.918001e-02,3.218287e+00
-1.698561e-01,3.232997e+00
-3.134580e-01,3.216597e+00
1.977661e-01,3.208878e+00
-9.925234e-02,3.229792e+00
2.024429e-02,3.224752e+00
-1.411208e-01,3.227333e+00
-1.217783e-02,3.222703e+00
1.099687e-01,3.226246e+00
-1.204967e-01,3.222997e+00
2.113208e-01,3.222756e+00
-1.806200e-01,3.225605e+00
-1.015211e-01,4.087859e+00
6.562542e-02,3.239517e+00
4.423433e-02,3.225796e+00
-5.174327e-01,3.221971e+00
-2.078885e-01,3.213713e+00
-3.146698e-01,3.219972e+00
-5.584951e-02,3.215092e+00
-2.237239e-01,3.228681e+00
4.019559e-01,3.231080e+00
-1.949119e-01,3.228306e+00
-6.707265e-02,3.228744e+00
-1.583187e-02,3.223899e+00
-2.833796e-02,3.224337e+00
-3.122789e-01,3.220687e+00
2.219907e-01,3.223401e+00
-9.561293e-02,3.230959e+00
-1.820413e-01,3.225980e+00
8.049371e-02,3.222749e+00
-8.986477e-02,3.230343e+00
-2.692948e-01,3.226967e+00
2.505519e-01,3.215864e+00
-3.213113e-01,3.222671e+00
5.625581e-02,3.229478e+00
1.340075e-01,3.223210e+00
-1.851059e-01,3.226141e+00
-8.219083e-02,3.238243e+00
-2.827881e-01,3.217435e+00
-5.366751e-01,3.228570e+00
1.471667e-02,3.222166e+00
-3.076631e-01,3.234625e+00
-1.866215e-02,3.214021e+00
-7.930281e-02,3.215637e+00
-1.457520e-01,3.230591e+00
-1.596921e-01,3.220139e+00
-2.503969e-01,3.220994e+00
4.455502e-01,3.825501e+00
2.852519e-01,3.230365e+00
1.292762e+00,3.933886e+00
4.172767e-01,3.247388e+00
6.994088e-01,3.252720e+00
5.597991e-02,3.235310e+00
7.100654e-02,3.220552e+00
7.926134e-01,3.323662e+00
1.379448e+00,3.895212e+00
2.051521e-01,3.221499e+00
3.741145e-01,3.223336e+00
-1.206447e-01,3.221425e+00
-1.904232e-01,3.224865e+00
-1.923025e-01,3.234428e+00
1.856801e-01,3.226629e+00
-9.313684e-02,3.230437e+00
-1.779801e-01,3.235679e+00
3.132076e-01,3.221163e+00
-2.461948e-02,3.225117e+00
8.171021e-02,3.220711e+00
-1.068496e-01,3.236629e+00
-3.391317e-01,3.225653e+00
1.546163e-01,3.234663e+00
1.888058e-01,3.233623e+00
1.027718e+00,3.555033e+00
1.820522e+00,4.028975e+00
1.128607e-01,3.298969e+00
-3.678923e-01,3.218381e+00
-3.089825e-01,3.224027e+00
-8.431139e-02,3.223448e+00
-9.859092e-03,3.222744e+00
5.002906e-01,3.251819e+00
-7.307748e-02,3.225505e+00
-4.281006e-02,3.233422e+00
-1.037629e-01,3.219327e+00
8.061282e-01,3.284578e+00
-4.322716e-01,3.226484e+00
-2.270251e-02,3.226441e+00
2.154041e-01,3.221435e+00
-2.068100e-01,3.224776e+00
2.000577e-01,3.238373e+00
1.652513e-01,3.230930e+00
1.954668e-03,3.220331e+00
2.572458e-01,3.212545e+00
8.206199e-03,3.211353e+00
-7.186639e-02,3.233966e+00
2.314864e-03,3.230338e+00
4.364502e-02,3.233586e+00
1.060429e-01,3.229946e+00
-7.660433e-03,3.220015e+00
-2.382514e-01,3.211349e+00
3.527155e-02,3.225750e+00
2.289397e-01,3.227679e+00
8.352462e-03,3.218094e+00
-1.171169e-02,3.226451e+00
-2.426848e-01,3.229713e+00
-1.964401e-01,3.228931e+00
-4.133454e-02,3.215293e+00
-4.336823e-01,3.223044e+00
6.560659e-02,3.234822e+00
1.393296e-01,3.233755e+00
1.532370e-01,3.216907e+00
-1.611224e-01,3.229196e+00
8.736871e-01,3.513112e+00
7.244809e-01,3.346325e+00
-1.101146e-01,3.227017e+00
7.057863e-01,3.667996e+00
4.535885e-01,3.477335e+00
-1.263635e-01,3.219596e+00
7.813010e-01,3.623211e+00
-1.301373e-01,3.214068e+00
3.967963e-03,3.216543e+00
-3.605113e-02,3.220423e+00
5.382327e-01,3.215067e+00
2.966264e-01,3.219468e+00
