# n_sightlines = 10000
# dX = 43.775171 Mpc (comoving)
# redshift = 4.995933
# n_absorbers = 12521
# beta_fit = -0.339818
# f_N_HI units: [Mpc^-1] (comoving)
#
log10_N_HI,f_N_HI,counts,delta_log_N,bin_center
1.211141e+01,2.147336e-03,188,2.000000e-01,1.292447e+12
1.231141e+01,2.398620e-03,210,2.000000e-01,2.048390e+12
1.251141e+01,3.129628e-03,274,2.000000e-01,3.246479e+12
1.271141e+01,4.545956e-03,398,2.000000e-01,5.145323e+12
1.291141e+01,7.778382e-03,681,2.000000e-01,8.154787e+12
1.311141e+01,1.350080e-02,1182,2.000000e-01,1.292447e+13
1.331141e+01,1.692740e-02,1482,2.000000e-01,2.048390e+13
1.351141e+01,1.720153e-02,1506,2.000000e-01,3.246479e+13
1.371141e+01,1.612786e-02,1412,2.000000e-01,5.145323e+13
1.391141e+01,1.207305e-02,1057,2.000000e-01,8.154787e+13
1.411141e+01,9.605902e-03,841,2.000000e-01,1.292447e+14
1.431141e+01,7.584208e-03,664,2.000000e-01,2.048390e+14
1.451141e+01,5.516826e-03,483,2.000000e-01,3.246479e+14
1.471141e+01,4.545956e-03,398,2.000000e-01,5.145323e+14
1.491141e+01,3.221004e-03,282,2.000000e-01,8.154787e+14
1.511141e+01,2.718436e-03,238,2.000000e-01,1.292447e+15
1.531141e+01,1.850364e-03,162,2.000000e-01,2.048390e+15
1.551141e+01,1.724722e-03,151,2.000000e-01,3.246479e+15
1.571141e+01,1.644768e-03,144,2.000000e-01,5.145323e+15
1.591141e+01,1.130778e-03,99,2.000000e-01,8.154787e+15
1.611141e+01,9.480260e-04,83,2.000000e-01,1.292447e+16
1.631141e+01,7.081640e-04,62,2.000000e-01,2.048390e+16
1.651141e+01,6.967420e-04,61,2.000000e-01,3.246479e+16
1.671141e+01,6.396320e-04,56,2.000000e-01,5.145323e+16
1.691141e+01,5.368340e-04,47,2.000000e-01,8.154787e+16
1.711141e+01,4.797240e-04,42,2.000000e-01,1.292447e+17
1.731141e+01,4.683020e-04,41,2.000000e-01,2.048390e+17
1.751141e+01,3.883480e-04,34,2.000000e-01,3.246479e+17
1.771141e+01,4.683020e-04,41,2.000000e-01,5.145323e+17
1.791141e+01,3.540820e-04,31,2.000000e-01,8.154787e+17
1.811141e+01,4.797240e-04,42,2.000000e-01,1.292447e+18
1.831141e+01,2.741280e-04,24,2.000000e-01,2.048390e+18
1.851141e+01,2.741280e-04,24,2.000000e-01,3.246479e+18
1.871141e+01,2.855500e-04,25,2.000000e-01,5.145323e+18
1.891141e+01,1.256420e-04,11,2.000000e-01,8.154787e+18
1.911141e+01,1.827520e-04,16,2.000000e-01,1.292447e+19
1.931141e+01,1.484860e-04,13,2.000000e-01,2.048390e+19
1.951141e+01,4.568800e-05,4,2.000000e-01,3.246479e+19
1.971141e+01,4.568800e-05,4,2.000000e-01,5.145323e+19
1.991141e+01,6.853200e-05,6,2.000000e-01,8.154787e+19
2.011141e+01,1.142200e-05,1,2.000000e-01,1.292447e+20
2.031141e+01,0.000000e+00,0,2.000000e-01,2.048390e+20
2.051141e+01,1.142200e-05,1,2.000000e-01,3.246479e+20
2.071141e+01,0.000000e+00,0,2.000000e-01,5.145323e+20
2.091141e+01,0.000000e+00,0,2.000000e-01,8.154787e+20
2.111141e+01,0.000000e+00,0,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,2.000000e-01,8.154787e+21
