N_HI,b_param_km_s
1.065064e+12,4.992281e+01
3.414695e+13,2.904083e+01
1.502233e+16,1.540803e+01
1.072164e+12,2.411892e+01
1.683564e+12,6.497474e+01
1.683564e+12,6.497497e+01
2.167994e+12,4.905647e+01
5.615817e+12,2.967602e+01
1.343183e+12,2.143983e+01
6.070144e+12,5.707624e+01
1.620255e+12,4.361447e+01
1.620255e+12,4.361456e+01
8.673685e+12,2.459934e+01
5.394035e+12,6.221015e+01
2.419553e+12,3.091818e+01
8.024943e+12,2.653282e+01
5.221799e+13,2.637897e+01
1.859761e+12,4.006425e+01
1.506130e+12,2.983466e+01
1.506130e+12,2.983507e+01
2.032422e+12,5.978630e+01
2.032422e+12,5.979056e+01
2.221832e+12,5.242879e+01
2.221832e+12,5.242839e+01
6.113347e+16,1.936751e+01
1.043461e+12,5.648549e+01
5.288089e+12,6.421506e+01
1.653133e+12,2.840178e+01
3.953908e+12,4.777313e+01
2.497682e+12,3.069008e+01
1.709791e+12,7.239824e+01
1.709791e+12,7.239804e+01
8.814136e+12,3.217878e+01
2.363035e+13,4.755229e+01
2.363035e+13,4.755286e+01
2.981992e+12,2.922788e+01
3.832661e+12,5.596525e+01
3.832661e+12,5.596540e+01
1.827155e+12,5.962226e+01
2.200257e+12,6.455783e+01
1.656751e+12,4.215327e+01
4.161533e+12,3.958633e+01
2.043525e+12,2.052862e+01
2.754938e+12,2.706549e+01
2.671844e+15,1.892235e+01
4.704622e+12,7.236166e+01
4.704622e+12,7.236181e+01
5.628859e+12,5.056652e+01
5.628859e+12,5.056680e+01
3.252693e+12,3.228989e+01
1.471681e+12,3.539637e+01
9.044772e+12,3.650786e+01
2.507497e+12,4.845253e+01
1.746869e+13,3.927624e+01
1.746869e+13,3.927701e+01
1.770822e+13,5.816528e+01
1.438357e+12,5.426844e+01
1.438357e+12,5.426843e+01
1.018921e+12,2.199500e+01
5.400693e+12,5.650228e+01
5.400693e+12,5.650183e+01
3.295922e+12,3.453385e+01
2.359791e+12,2.565635e+01
6.087262e+12,3.536669e+01
2.061786e+13,5.500792e+01
2.061786e+13,5.500611e+01
1.746396e+12,3.426757e+01
3.630926e+12,4.752941e+01
5.840081e+12,2.511915e+01
8.597461e+13,2.438934e+01
3.820382e+12,2.129036e+01
2.383829e+14,3.126319e+01
4.393219e+12,3.447397e+01
3.270840e+13,2.823491e+01
1.585938e+12,3.163410e+01
4.698180e+13,4.768811e+01
1.111208e+12,6.624760e+01
2.700852e+14,2.680827e+01
3.374800e+12,2.905467e+01
1.663001e+12,3.186067e+01
5.581215e+13,3.346129e+01
5.581215e+13,3.346130e+01
2.100684e+12,3.584669e+01
1.036799e+12,4.468431e+01
3.193416e+12,2.828278e+01
1.938241e+12,2.639136e+01
1.908953e+12,3.800852e+01
1.495269e+13,2.800147e+01
1.495269e+13,3.061644e+01
2.639049e+12,2.494724e+01
4.700684e+12,3.068580e+01
9.842510e+12,2.507424e+01
1.802267e+13,5.165520e+01
1.580283e+12,3.294147e+01
2.508179e+12,2.900884e+01
1.306630e+12,2.802206e+01
5.718269e+12,2.803977e+01
2.544416e+12,5.000379e+01
4.548568e+17,5.640509e+01
4.548568e+17,1.460689e+01
4.548568e+17,2.707276e+01
1.661288e+12,2.045556e+01
1.051541e+12,4.845078e+01
1.137224e+12,3.605418e+01
3.908483e+12,4.942825e+01
4.508286e+12,3.621522e+01
1.135224e+14,2.147134e+01
4.571826e+14,1.934655e+01
2.035728e+13,3.383887e+01
2.039432e+13,3.435149e+01
2.039432e+13,3.435148e+01
1.221164e+14,2.509731e+01
3.500875e+15,2.475836e+01
1.119514e+12,4.465845e+01
5.291760e+12,6.876437e+01
5.291760e+12,6.876472e+01
8.372161e+13,2.427600e+01
2.588111e+13,4.567629e+01
2.588111e+13,4.567622e+01
