k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,7.174555e+00,7.824933e+01,7.824933e-01
4.430464e-04,4.056812e+00,8.799613e+00,8.799613e-02
8.860928e-04,3.457655e+00,5.430875e+00,5.430875e-02
1.329139e-03,2.884396e+00,4.231068e+00,4.231068e-02
1.772186e-03,2.461784e+00,3.606574e+00,3.606574e-02
2.215232e-03,2.156936e+00,3.001990e+00,3.001990e-02
2.658278e-03,1.822060e+00,2.520772e+00,2.520772e-02
3.101325e-03,1.545754e+00,2.092877e+00,2.092877e-02
3.544371e-03,1.308530e+00,1.712800e+00,1.712800e-02
3.987417e-03,1.107486e+00,1.439904e+00,1.439904e-02
4.430464e-03,9.667687e-01,1.248243e+00,1.248243e-02
4.873510e-03,8.298319e-01,1.061288e+00,1.061288e-02
5.316557e-03,7.174323e-01,9.052755e-01,9.052755e-03
5.759603e-03,6.326730e-01,8.053282e-01,8.053282e-03
6.202649e-03,5.468714e-01,6.987941e-01,6.987941e-03
6.645696e-03,4.679091e-01,5.987937e-01,5.987937e-03
7.088742e-03,4.152107e-01,5.110794e-01,5.110794e-03
7.531789e-03,3.589357e-01,4.504516e-01,4.504516e-03
7.974835e-03,3.143359e-01,3.959453e-01,3.959453e-03
8.417881e-03,2.707453e-01,3.350157e-01,3.350157e-03
8.860928e-03,2.339759e-01,2.888046e-01,2.888046e-03
9.303974e-03,2.086496e-01,2.571234e-01,2.571234e-03
9.747021e-03,1.843756e-01,2.277438e-01,2.277438e-03
1.019007e-02,1.619855e-01,1.988560e-01,1.988560e-03
1.063311e-02,1.416959e-01,1.744352e-01,1.744352e-03
1.107616e-02,1.251740e-01,1.492756e-01,1.492756e-03
1.151921e-02,1.099548e-01,1.343849e-01,1.343849e-03
1.196225e-02,9.904466e-02,1.252606e-01,1.252606e-03
1.240530e-02,8.728870e-02,1.078348e-01,1.078348e-03
1.284835e-02,7.700169e-02,9.692253e-02,9.692253e-04
1.329139e-02,6.701189e-02,8.266310e-02,8.266310e-04
1.373444e-02,6.035216e-02,7.467454e-02,7.467454e-04
1.417748e-02,5.306661e-02,6.592920e-02,6.592920e-04
1.462053e-02,4.708018e-02,5.810383e-02,5.810383e-04
1.506358e-02,4.099081e-02,5.108613e-02,5.108613e-04
1.550662e-02,3.632294e-02,4.480247e-02,4.480247e-04
1.594967e-02,3.270080e-02,4.068906e-02,4.068906e-04
1.639272e-02,2.839091e-02,3.452632e-02,3.452632e-04
1.683576e-02,2.543981e-02,3.137305e-02,3.137305e-04
1.727881e-02,2.251983e-02,2.869388e-02,2.869388e-04
1.772186e-02,1.995273e-02,2.463529e-02,2.463529e-04
1.816490e-02,1.774059e-02,2.189540e-02,2.189540e-04
1.860795e-02,1.588476e-02,1.957289e-02,1.957289e-04
1.905099e-02,1.388112e-02,1.715514e-02,1.715514e-04
1.949404e-02,1.256956e-02,1.604486e-02,1.604486e-04
1.993709e-02,1.096858e-02,1.346203e-02,1.346203e-04
