# n_sightlines = 10000
# dX = 32.421216 Mpc (comoving)
# redshift = 5.994167
# n_absorbers = 10005
# beta_fit = -1.679793
# f_N_HI units: [Mpc^-1] (comoving)
#
log10_N_HI,f_N_HI,counts,delta_log_N,bin_center
1.211141e+01,1.542200e-05,1,2.000000e-01,1.292447e+12
1.231141e+01,0.000000e+00,0,2.000000e-01,2.048390e+12
1.251141e+01,0.000000e+00,0,2.000000e-01,3.246479e+12
1.271141e+01,0.000000e+00,0,2.000000e-01,5.145323e+12
1.291141e+01,0.000000e+00,0,2.000000e-01,8.154787e+12
1.311141e+01,1.542200e-05,1,2.000000e-01,1.292447e+13
1.331141e+01,3.084400e-04,20,2.000000e-01,2.048390e+13
1.351141e+01,1.742686e-03,113,2.000000e-01,3.246479e+13
1.371141e+01,5.459388e-03,354,2.000000e-01,5.145323e+13
1.391141e+01,1.131975e-02,734,2.000000e-01,8.154787e+13
1.411141e+01,1.573044e-02,1020,2.000000e-01,1.292447e+14
1.431141e+01,1.745770e-02,1132,2.000000e-01,2.048390e+14
1.451141e+01,1.744228e-02,1131,2.000000e-01,3.246479e+14
1.471141e+01,1.608515e-02,1043,2.000000e-01,5.145323e+14
1.491141e+01,1.354052e-02,878,2.000000e-01,8.154787e+14
1.511141e+01,1.030190e-02,668,2.000000e-01,1.292447e+15
1.531141e+01,9.530796e-03,618,2.000000e-01,2.048390e+15
1.551141e+01,7.680156e-03,498,2.000000e-01,3.246479e+15
1.571141e+01,5.891204e-03,382,2.000000e-01,5.145323e+15
1.591141e+01,4.888774e-03,317,2.000000e-01,8.154787e+15
1.611141e+01,3.978876e-03,258,2.000000e-01,1.292447e+16
1.631141e+01,2.637162e-03,171,2.000000e-01,2.048390e+16
1.651141e+01,2.467520e-03,160,2.000000e-01,3.246479e+16
1.671141e+01,1.866062e-03,121,2.000000e-01,5.145323e+16
1.691141e+01,1.511356e-03,98,2.000000e-01,8.154787e+16
1.711141e+01,8.482100e-04,55,2.000000e-01,1.292447e+17
1.731141e+01,7.711000e-04,50,2.000000e-01,2.048390e+17
1.751141e+01,6.014580e-04,39,2.000000e-01,3.246479e+17
1.771141e+01,4.935040e-04,32,2.000000e-01,5.145323e+17
1.791141e+01,3.547060e-04,23,2.000000e-01,8.154787e+17
1.811141e+01,3.238620e-04,21,2.000000e-01,1.292447e+18
1.831141e+01,2.004860e-04,13,2.000000e-01,2.048390e+18
1.851141e+01,2.930180e-04,19,2.000000e-01,3.246479e+18
1.871141e+01,2.004860e-04,13,2.000000e-01,5.145323e+18
1.891141e+01,1.542200e-05,1,2.000000e-01,8.154787e+18
1.911141e+01,0.000000e+00,0,2.000000e-01,1.292447e+19
1.931141e+01,7.711000e-05,5,2.000000e-01,2.048390e+19
1.951141e+01,3.084400e-05,2,2.000000e-01,3.246479e+19
1.971141e+01,9.253200e-05,6,2.000000e-01,5.145323e+19
1.991141e+01,3.084400e-05,2,2.000000e-01,8.154787e+19
2.011141e+01,4.626600e-05,3,2.000000e-01,1.292447e+20
2.031141e+01,3.084400e-05,2,2.000000e-01,2.048390e+20
2.051141e+01,0.000000e+00,0,2.000000e-01,3.246479e+20
2.071141e+01,1.542200e-05,1,2.000000e-01,5.145323e+20
2.091141e+01,0.000000e+00,0,2.000000e-01,8.154787e+20
2.111141e+01,0.000000e+00,0,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,2.000000e-01,8.154787e+21
