k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,9.345718e+03,5.732281e+04,5.732281e+02
1.731168e-03,9.419282e+03,5.830207e+04,5.830207e+02
3.462337e-03,9.003668e+03,5.535798e+04,5.535798e+02
5.193505e-03,8.505023e+03,5.163205e+04,5.163205e+02
6.924674e-03,8.105956e+03,4.856043e+04,4.856043e+02
8.655842e-03,7.628848e+03,4.542192e+04,4.542192e+02
1.038701e-02,7.278265e+03,4.146645e+04,4.146645e+02
1.211818e-02,6.837617e+03,3.811414e+04,3.811414e+02
1.384935e-02,6.322409e+03,3.532722e+04,3.532722e+02
1.558052e-02,6.008489e+03,3.188691e+04,3.188691e+02
1.731168e-02,5.699924e+03,2.903700e+04,2.903700e+02
1.904285e-02,5.351819e+03,2.662252e+04,2.662252e+02
2.077402e-02,5.105019e+03,2.534863e+04,2.534863e+02
2.250519e-02,4.793209e+03,2.283359e+04,2.283359e+02
2.423636e-02,4.458009e+03,2.103238e+04,2.103238e+02
2.596753e-02,4.241891e+03,1.961064e+04,1.961064e+02
2.769869e-02,4.017381e+03,1.845813e+04,1.845813e+02
2.942986e-02,3.797269e+03,1.765161e+04,1.765161e+02
3.116103e-02,3.414193e+03,1.526888e+04,1.526888e+02
3.289220e-02,3.186277e+03,1.420396e+04,1.420396e+02
3.462337e-02,2.954344e+03,1.269688e+04,1.269688e+02
3.635454e-02,2.768876e+03,1.190287e+04,1.190287e+02
3.808571e-02,2.594313e+03,1.134406e+04,1.134406e+02
3.981687e-02,2.422102e+03,1.019972e+04,1.019972e+02
4.154804e-02,2.219848e+03,9.342722e+03,9.342722e+01
4.327921e-02,2.040517e+03,8.588711e+03,8.588711e+01
4.501038e-02,1.899254e+03,7.671270e+03,7.671270e+01
4.674155e-02,1.772082e+03,7.344333e+03,7.344333e+01
4.847272e-02,1.641602e+03,6.670488e+03,6.670488e+01
5.020388e-02,1.511568e+03,6.143867e+03,6.143867e+01
5.193505e-02,1.375615e+03,5.497939e+03,5.497939e+01
5.366622e-02,1.294632e+03,5.252218e+03,5.252218e+01
5.539739e-02,1.182212e+03,4.870526e+03,4.870526e+01
5.712856e-02,1.106079e+03,4.651190e+03,4.651190e+01
5.885973e-02,1.015202e+03,4.296720e+03,4.296720e+01
6.059089e-02,9.487113e+02,3.892286e+03,3.892286e+01
6.232206e-02,8.715207e+02,3.565574e+03,3.565574e+01
6.405323e-02,8.126801e+02,3.419287e+03,3.419287e+01
6.578440e-02,7.632584e+02,3.186849e+03,3.186849e+01
6.751557e-02,7.031483e+02,2.909926e+03,2.909926e+01
