# T0 = 19576.58796001674 K
# gamma = 1.0924329788863354
# gamma_err = 0.379211687700553
# n_pixels = 24954485
log_density,log_temperature
7.260248e-01,5.416424e+00
-4.348822e-01,3.573345e+00
-4.833251e-01,3.520575e+00
-6.254690e-01,3.503595e+00
-8.098416e-01,3.500253e+00
-3.331154e-01,3.583944e+00
-6.588521e-01,3.542451e+00
3.003217e-01,4.996040e+00
-8.349334e-01,3.477278e+00
2.278060e+00,5.345536e+00
2.606546e-01,4.324993e+00
6.884626e-01,4.257179e+00
-2.204884e-01,3.638436e+00
-3.474285e-01,4.044020e+00
8.963543e-01,5.682154e+00
2.375839e-01,3.808482e+00
7.799545e-01,4.288638e+00
5.389035e-01,4.138633e+00
2.660507e-01,3.832869e+00
-6.556675e-01,3.570750e+00
-8.677009e-01,3.483836e+00
-5.853875e-02,3.902941e+00
-9.209600e-01,3.457217e+00
2.592838e-01,5.804688e+00
-5.152664e-01,6.801069e+00
-1.549010e-02,3.724360e+00
3.242854e-01,5.346585e+00
-3.046713e-01,3.570452e+00
-1.836818e-02,3.912041e+00
-7.421821e-01,3.476097e+00
1.884790e+00,5.299659e+00
-1.512413e-01,3.694535e+00
-3.805411e-01,3.583010e+00
2.652182e-01,5.805621e+00
-4.735831e-01,3.570241e+00
-7.685806e-01,3.465481e+00
4.576453e-01,4.653047e+00
-2.241444e-01,3.744472e+00
-4.027943e-01,3.548274e+00
-3.593493e-01,3.643585e+00
-3.961175e-01,3.636297e+00
9.949793e-02,5.863784e+00
2.837977e-01,4.168692e+00
9.472089e-01,4.212954e+00
2.914546e-03,3.692087e+00
1.351836e-01,4.999533e+00
-6.862302e-01,3.468136e+00
6.497106e-01,5.434210e+00
4.472955e-01,5.068118e+00
-8.989012e-01,3.489846e+00
-5.564965e-01,6.331959e+00
6.416834e-01,4.736428e+00
-2.177311e-01,4.234667e+00
-8.673444e-01,3.526195e+00
-2.442441e-01,3.807140e+00
-6.423061e-01,4.148901e+00
8.537324e-01,4.586197e+00
1.744052e+00,5.131163e+00
-8.494115e-01,3.454578e+00
-3.062002e-01,3.580309e+00
7.488691e-01,4.214027e+00
-4.906770e-01,3.549775e+00
-2.501262e-01,3.840616e+00
8.090597e-02,3.811328e+00
3.674246e-01,5.386256e+00
1.049544e-01,4.547929e+00
-9.305273e-01,6.041559e+00
-4.863705e-01,3.553014e+00
-6.461133e-01,3.669724e+00
-9.083242e-01,3.506577e+00
-3.801852e-01,3.974369e+00
-1.077814e+00,3.435086e+00
8.535600e-01,4.409326e+00
-3.413734e-01,3.666655e+00
-8.869008e-02,3.688678e+00
-8.100069e-01,3.471620e+00
-7.502729e-01,5.250588e+00
-3.912494e-01,3.536945e+00
3.261326e-01,3.837793e+00
-2.665782e-01,3.576901e+00
-7.773494e-01,3.508224e+00
2.409021e-01,4.550944e+00
-8.155682e-01,3.484183e+00
1.243718e-01,3.935282e+00
9.603868e-01,4.426957e+00
3.695243e-03,4.514572e+00
3.199953e-01,6.004824e+00
-8.913466e-03,4.707323e+00
6.802928e-01,4.233376e+00
6.814467e-01,5.639152e+00
6.585231e-01,4.802006e+00
-6.425444e-01,3.552055e+00
-1.866756e-01,4.081757e+00
-5.078916e-01,3.572481e+00
6.290755e-01,4.722773e+00
6.462508e-01,5.199633e+00
2.227733e-01,3.935349e+00
1.828807e-01,3.884169e+00
-1.122148e+00,3.459818e+00
-5.464503e-01,3.509450e+00
-7.537793e-01,3.491042e+00
1.033899e-03,3.674799e+00
-4.507803e-01,5.392220e+00
-2.962199e-01,5.355679e+00
2.644286e-01,3.925912e+00
-3.687554e-01,3.588849e+00
-6.098036e-01,3.594692e+00
1.257457e+00,4.596822e+00
-8.460208e-01,3.413711e+00
8.292753e-01,4.211699e+00
1.314562e+00,6.125414e+00
-2.077410e-01,3.818254e+00
7.130376e-01,4.493296e+00
-1.041977e-01,3.676612e+00
2.131144e-01,5.752570e+00
8.792930e-02,6.041877e+00
1.135231e+00,4.387241e+00
2.454910e-01,4.524776e+00
-1.414190e-01,4.032114e+00
8.665681e-01,4.741551e+00
3.540806e-01,4.352132e+00
-8.265881e-02,4.236400e+00
1.095105e+00,5.594697e+00
-8.620726e-01,3.506266e+00
9.270375e-01,4.339221e+00
2.263685e-01,5.267282e+00
6.503860e-01,4.673487e+00
-2.469053e-01,4.461173e+00
3.893821e-01,4.998208e+00
-7.275990e-01,3.507401e+00
5.679615e-01,5.125362e+00
7.201963e-01,4.245866e+00
-5.754434e-01,3.500283e+00
-1.013453e+00,3.444986e+00
6.787379e-01,4.042063e+00
1.327006e-01,4.434486e+00
-4.593517e-01,3.695645e+00
4.588530e-01,4.140957e+00
-4.286668e-01,3.547451e+00
-6.112470e-01,3.515478e+00
-4.757820e-01,4.839220e+00
8.804277e-01,5.131558e+00
8.261026e-01,4.434186e+00
-1.177013e+00,3.450794e+00
-8.581551e-01,3.451584e+00
9.592058e-01,6.196661e+00
2.316181e-01,3.905819e+00
1.675438e+00,5.276060e+00
3.645726e-01,4.857335e+00
-6.964696e-01,4.634131e+00
1.457804e-01,6.341468e+00
3.910209e-01,4.164925e+00
-7.657125e-01,3.450814e+00
-6.133996e-01,4.883559e+00
8.623358e-01,4.715067e+00
1.152299e+00,4.589649e+00
-6.672238e-01,3.508839e+00
-1.183014e+00,3.447447e+00
-2.939510e-01,5.522787e+00
-9.101601e-01,3.437972e+00
2.724507e-01,4.017585e+00
-1.795173e-01,3.621791e+00
-4.380576e-01,3.548776e+00
-7.501070e-01,3.939670e+00
-2.575080e-01,5.851713e+00
2.286437e-01,4.829696e+00
-2.028676e-01,3.601504e+00
5.091619e-01,4.189266e+00
-6.722474e-02,3.837897e+00
-6.946658e-01,4.491660e+00
2.784477e-01,4.599521e+00
1.584109e+00,4.979973e+00
-5.252136e-03,3.953824e+00
1.533055e+00,4.942674e+00
2.637664e-01,4.244047e+00
7.189987e-01,5.246791e+00
-2.952480e-01,3.569123e+00
-3.022216e-01,6.259495e+00
-7.660104e-01,3.500280e+00
-1.364532e-01,3.744696e+00
-7.243045e-01,3.984036e+00
8.149525e-01,4.804792e+00
9.109895e-02,3.804624e+00
9.578446e-01,5.153849e+00
7.111978e-01,4.108128e+00
-7.286226e-01,3.981378e+00
-3.408505e-01,3.688340e+00
1.489052e-02,3.802810e+00
-3.067414e-01,3.867795e+00
1.066372e+00,5.005417e+00
-5.897000e-01,3.491985e+00
-6.032377e-01,3.590932e+00
2.078503e-01,4.164158e+00
-5.394462e-01,3.596597e+00
-1.014786e-01,4.522772e+00
7.650745e-01,4.300694e+00
2.762210e-02,4.721390e+00
-2.841936e-01,3.624972e+00
-2.884749e-01,3.670827e+00
1.766007e+00,4.539612e+00
-9.135566e-01,4.724757e+00
1.250145e+00,5.939396e+00
9.840185e-01,6.125427e+00
6.014024e-01,4.612725e+00
-6.770366e-01,3.472031e+00
-4.666590e-01,5.348416e+00
-7.905121e-01,3.454311e+00
-2.607944e-01,6.908305e+00
8.342070e-01,4.635313e+00
9.115199e-01,5.763154e+00
4.567006e-01,5.723499e+00
-7.680974e-01,3.480453e+00
6.343933e-01,4.170729e+00
4.459268e-01,3.945094e+00
-2.820115e-01,3.612462e+00
1.394171e+00,5.276504e+00
4.569033e-01,6.288147e+00
7.527558e-01,4.685057e+00
-9.497164e-01,3.445473e+00
-5.568969e-01,3.520271e+00
-6.861865e-01,4.140279e+00
4.366140e-01,3.912723e+00
-4.943467e-01,3.503989e+00
-1.328495e-01,3.665531e+00
3.791592e-01,3.934462e+00
2.249108e-02,3.698242e+00
2.783050e-01,3.818858e+00
1.436806e+00,5.992377e+00
3.942208e-02,6.298415e+00
9.807162e-01,4.168956e+00
1.022861e+00,4.707347e+00
8.087960e-01,4.453567e+00
1.103560e+00,4.951054e+00
8.929560e-02,3.785349e+00
-3.311960e-01,5.361736e+00
4.025287e-01,3.864434e+00
1.168554e+00,5.740973e+00
5.577511e-01,4.879434e+00
9.578864e-02,4.130987e+00
1.232828e+00,4.668877e+00
7.836621e-01,4.294916e+00
1.328964e-02,3.726475e+00
-2.719959e-01,3.607234e+00
-8.752391e-01,3.708077e+00
-9.175421e-02,3.766472e+00
3.708585e-01,4.593922e+00
-8.249886e-02,4.684234e+00
7.971501e-01,4.162649e+00
-5.273998e-01,3.527423e+00
3.643902e-01,6.272192e+00
-9.409179e-01,3.485042e+00
-8.710625e-01,3.542296e+00
1.131728e+00,4.945492e+00
-9.657701e-01,3.446908e+00
-7.180640e-01,3.501066e+00
6.834037e-01,4.728757e+00
8.000122e-01,5.732868e+00
-1.990287e-01,3.628189e+00
3.897198e-01,4.985108e+00
-1.556880e-01,3.634566e+00
5.620351e-01,4.082764e+00
1.016166e+00,5.049973e+00
1.959525e-01,6.978570e+00
-2.746422e-02,4.319971e+00
-7.291498e-01,3.799772e+00
1.626482e+00,6.095203e+00
2.932570e-01,6.288949e+00
1.211541e+00,4.861097e+00
3.066212e-01,5.713662e+00
1.086364e-01,4.639196e+00
-6.811494e-01,3.522571e+00
-8.820405e-01,3.436822e+00
2.766145e-02,4.093577e+00
-3.301521e-01,4.198576e+00
-2.648278e-02,4.754544e+00
3.860394e-01,5.774575e+00
5.605133e-01,4.010581e+00
7.069506e-01,4.191492e+00
-1.304102e-01,5.174797e+00
-3.604165e-01,3.681927e+00
8.084213e-01,4.918196e+00
2.388260e-01,3.775747e+00
6.851014e-01,4.409721e+00
1.735819e-01,5.296319e+00
-5.365624e-01,5.330113e+00
8.896020e-01,6.214802e+00
9.569725e-01,5.147519e+00
-9.794908e-02,3.953762e+00
2.145469e+00,5.934986e+00
-9.050295e-01,3.655564e+00
1.622616e-01,3.739267e+00
-7.799313e-01,3.471066e+00
3.959984e-01,5.504903e+00
2.100734e-01,4.393247e+00
-7.639087e-01,3.486691e+00
-5.957984e-01,3.512798e+00
-4.065942e-01,3.733056e+00
-1.836846e-01,4.655026e+00
5.959811e-01,3.972349e+00
-4.982101e-01,3.545445e+00
-7.420362e-01,3.473146e+00
8.944375e-02,3.887040e+00
-3.568608e-01,3.575402e+00
-9.170997e-01,3.429594e+00
8.539334e-01,4.179071e+00
-3.512611e-01,3.581654e+00
-2.469301e-01,3.741797e+00
7.232529e-01,4.582694e+00
1.037182e+00,6.036486e+00
6.609183e-01,4.251730e+00
4.571264e-01,6.165943e+00
2.991433e-01,4.354581e+00
4.165948e-01,4.980427e+00
-8.432830e-01,3.541916e+00
1.352771e-01,4.893424e+00
9.286269e-01,6.163920e+00
6.465103e-02,5.528367e+00
7.614339e-01,4.333897e+00
2.844267e-01,3.835928e+00
7.539712e-01,4.579113e+00
-6.002805e-01,3.753058e+00
-4.845554e-01,3.579373e+00
4.387240e-01,3.926854e+00
-2.346442e-01,3.632626e+00
5.048794e-01,3.969991e+00
-4.099384e-01,4.009585e+00
-7.934859e-01,3.458106e+00
-4.724968e-01,3.561900e+00
5.885164e-01,4.263981e+00
4.924679e-01,5.798954e+00
-6.858169e-01,4.117370e+00
6.409666e-01,4.861687e+00
-7.163579e-01,3.532488e+00
2.820410e-01,4.077190e+00
-1.254917e-01,4.496745e+00
-1.095258e+00,3.436304e+00
-9.779884e-01,3.536725e+00
1.169504e-01,3.816006e+00
-2.202251e-01,3.615563e+00
-1.076914e-01,3.689525e+00
-3.484081e-01,3.817195e+00
-3.662323e-01,3.698021e+00
9.580517e-01,4.291604e+00
-6.128046e-01,3.498045e+00
1.170228e+00,4.854715e+00
1.501427e-01,4.340180e+00
6.437465e-02,4.276104e+00
-5.162142e-02,3.664044e+00
-3.382172e-01,3.592940e+00
-8.190145e-01,3.494746e+00
-2.258820e-01,5.871052e+00
1.436273e-01,3.811608e+00
8.405876e-01,4.165818e+00
-2.601209e-01,5.764498e+00
2.668034e-02,5.852955e+00
4.930505e-01,4.197013e+00
2.694818e-01,5.588752e+00
-6.990666e-01,3.440220e+00
-9.167706e-01,3.490422e+00
7.649079e-01,4.248967e+00
-3.950399e-01,3.613573e+00
-3.114363e-01,3.595709e+00
-5.711236e-02,3.799865e+00
1.039622e-01,3.734593e+00
1.171249e+00,4.889841e+00
5.400675e-01,3.996188e+00
-1.654922e-01,3.604708e+00
-3.381998e-01,3.569632e+00
-2.740004e-01,3.585976e+00
2.508804e-01,3.831703e+00
-6.156082e-01,3.489951e+00
-6.309348e-01,3.475840e+00
-3.129480e-01,4.876829e+00
7.087921e-01,4.395752e+00
-4.423526e-01,3.531977e+00
3.149747e-01,3.986335e+00
9.172638e-02,4.413546e+00
4.950052e-01,6.058961e+00
4.726432e-01,4.168424e+00
2.720400e-01,3.814937e+00
-1.974451e-01,4.377601e+00
-7.306155e-01,4.431781e+00
2.307809e-01,3.866158e+00
-5.513236e-01,3.670154e+00
9.656858e-03,4.537502e+00
1.225671e+00,4.773231e+00
-4.403556e-01,3.555604e+00
1.646911e+00,4.964261e+00
-7.086953e-01,3.523382e+00
-2.232819e-01,4.249260e+00
6.156670e-01,4.213796e+00
-3.567525e-01,3.582730e+00
-2.812701e-01,3.591096e+00
1.094614e+00,5.618244e+00
-9.152490e-01,3.435788e+00
2.278400e-01,4.077404e+00
5.464948e-01,4.124545e+00
1.812270e-01,3.815057e+00
-1.002306e+00,3.458084e+00
-3.057636e-01,3.645119e+00
1.271156e-01,5.595404e+00
5.224763e-01,4.438979e+00
-9.852604e-02,3.636475e+00
5.876548e-01,5.702252e+00
-1.286634e-01,3.635790e+00
8.577559e-01,4.137720e+00
-1.021571e+00,3.446415e+00
2.911214e-02,5.351908e+00
-5.500174e-01,3.857283e+00
-2.950182e-01,3.638884e+00
-8.117349e-01,4.258080e+00
3.745599e-01,3.975504e+00
1.060518e-02,3.690072e+00
1.524727e+00,5.049223e+00
1.743122e-01,4.452037e+00
9.779687e-01,4.277422e+00
-3.060412e-01,3.622635e+00
1.817147e+00,5.599356e+00
-6.617753e-01,3.463482e+00
-7.749363e-01,3.481180e+00
2.204673e-01,3.971768e+00
-9.566076e-01,3.489153e+00
-1.331868e-01,3.678186e+00
-5.241530e-01,3.554475e+00
1.040515e+00,4.309056e+00
6.423655e-01,4.066788e+00
-8.508472e-01,3.470137e+00
-5.720698e-01,3.550467e+00
-2.167168e-01,3.611057e+00
9.524928e-01,4.413944e+00
-1.047302e+00,3.920219e+00
2.190633e-01,3.805843e+00
7.092671e-01,4.420025e+00
-1.130592e+00,3.418952e+00
-2.264033e-02,4.099172e+00
-9.838068e-01,3.436091e+00
2.679968e-01,3.880319e+00
-1.058409e+00,3.439998e+00
1.170809e+00,4.569201e+00
-9.093360e-01,3.450290e+00
1.240707e+00,5.388030e+00
-4.028885e-01,6.050476e+00
1.234269e+00,5.611551e+00
9.951414e-01,4.499163e+00
-7.487220e-01,3.474078e+00
-2.831799e-01,4.058819e+00
-5.824494e-01,3.519867e+00
8.823236e-01,4.583727e+00
-1.070642e+00,3.527869e+00
-8.772964e-01,3.454170e+00
-7.831599e-01,3.458256e+00
-9.469351e-01,3.466650e+00
5.325242e-01,4.168726e+00
3.455667e-01,3.847303e+00
6.822720e-01,4.336213e+00
1.358650e-01,5.138717e+00
1.037137e+00,5.187835e+00
8.443530e-01,5.066056e+00
1.989065e+00,5.022498e+00
-5.582642e-01,5.093972e+00
-6.987982e-01,3.530981e+00
-7.096653e-01,3.444794e+00
5.419414e-02,4.288140e+00
-7.795682e-01,3.488340e+00
-6.623397e-01,3.513453e+00
-5.122237e-01,3.530867e+00
-3.177602e-01,3.679891e+00
-2.657889e-01,4.075692e+00
-5.978607e-01,4.134630e+00
9.429182e-01,5.305262e+00
-5.571301e-01,3.514187e+00
6.409944e-01,4.536283e+00
2.351912e-01,6.363679e+00
9.210956e-01,4.136600e+00
2.568935e-02,3.710847e+00
-2.974294e-01,3.696074e+00
-8.523587e-01,3.616980e+00
1.816907e+00,4.904354e+00
8.924474e-01,6.329918e+00
1.203358e+00,5.257267e+00
1.097544e+00,5.976547e+00
-5.901226e-01,3.524844e+00
-1.072967e-01,6.603628e+00
-6.748194e-01,3.467746e+00
6.106013e-01,4.618236e+00
-3.459280e-01,3.596707e+00
-2.761336e-01,4.670536e+00
1.057776e+00,4.882313e+00
4.920420e-01,5.732979e+00
-3.399717e-01,3.555017e+00
-7.222324e-02,5.709467e+00
-4.345047e-01,3.532207e+00
-5.312432e-01,3.541948e+00
