k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,9.124187e+03,5.705991e+04,5.705991e+02
1.729161e-03,9.189584e+03,5.939520e+04,5.939520e+02
3.458321e-03,9.109816e+03,5.892152e+04,5.892152e+02
5.187482e-03,8.804379e+03,5.601167e+04,5.601167e+02
6.916643e-03,8.378270e+03,5.243614e+04,5.243614e+02
8.645803e-03,8.081117e+03,5.013877e+04,5.013877e+02
1.037496e-02,7.638900e+03,4.553077e+04,4.553077e+02
1.210412e-02,7.307039e+03,4.255847e+04,4.255847e+02
1.383329e-02,6.886743e+03,3.875614e+04,3.875614e+02
1.556245e-02,6.634920e+03,3.563260e+04,3.563260e+02
1.729161e-02,6.279596e+03,3.276046e+04,3.276046e+02
1.902077e-02,5.912382e+03,2.978196e+04,2.978196e+02
2.074993e-02,5.549707e+03,2.746949e+04,2.746949e+02
2.247909e-02,5.101375e+03,2.447901e+04,2.447901e+02
2.420825e-02,4.849466e+03,2.273101e+04,2.273101e+02
2.593741e-02,4.551755e+03,2.069301e+04,2.069301e+02
2.766657e-02,4.253999e+03,1.924812e+04,1.924812e+02
2.939573e-02,3.963280e+03,1.738388e+04,1.738388e+02
3.112489e-02,3.663459e+03,1.637069e+04,1.637069e+02
3.285405e-02,3.445352e+03,1.559815e+04,1.559815e+02
3.458321e-02,3.221052e+03,1.409250e+04,1.409250e+02
3.631237e-02,2.958897e+03,1.292709e+04,1.292709e+02
3.804154e-02,2.743200e+03,1.194198e+04,1.194198e+02
3.977070e-02,2.563100e+03,1.151191e+04,1.151191e+02
4.149986e-02,2.264850e+03,9.686748e+03,9.686748e+01
4.322902e-02,2.136995e+03,9.346592e+03,9.346592e+01
4.495818e-02,1.999610e+03,8.857555e+03,8.857555e+01
4.668734e-02,1.848323e+03,8.112308e+03,8.112308e+01
4.841650e-02,1.677850e+03,7.582445e+03,7.582445e+01
5.014566e-02,1.568282e+03,6.896641e+03,6.896641e+01
5.187482e-02,1.482254e+03,6.989929e+03,6.989929e+01
5.360398e-02,1.380892e+03,6.409138e+03,6.409138e+01
5.533314e-02,1.267220e+03,5.947642e+03,5.947642e+01
5.706230e-02,1.195451e+03,5.718510e+03,5.718510e+01
5.879146e-02,1.140668e+03,5.564196e+03,5.564196e+01
6.052062e-02,1.074602e+03,5.341562e+03,5.341562e+01
6.224978e-02,9.959053e+02,5.001096e+03,5.001096e+01
6.397895e-02,9.566675e+02,4.972099e+03,4.972099e+01
6.570811e-02,9.270468e+02,5.007480e+03,5.007480e+01
6.743727e-02,8.574906e+02,4.789034e+03,4.789034e+01
6.916643e-02,8.287490e+02,4.804287e+03,4.804287e+01
7.089559e-02,8.023925e+02,4.964871e+03,4.964871e+01
7.262475e-02,7.735312e+02,4.990095e+03,4.990095e+01
7.435391e-02,7.396640e+02,5.230894e+03,5.230894e+01
7.608307e-02,7.177561e+02,5.332872e+03,5.332872e+01
7.781223e-02,7.090696e+02,5.774864e+03,5.774864e+01
7.954139e-02,6.882939e+02,6.013117e+03,6.013117e+01
8.127055e-02,6.879447e+02,6.353677e+03,6.353677e+01
8.299971e-02,6.782912e+02,6.846106e+03,6.846106e+01
8.472887e-02,6.945519e+02,7.104486e+03,7.104486e+01
8.645803e-02,6.913386e+02,7.731914e+03,7.731914e+01
8.818720e-02,6.806552e+02,7.871078e+03,7.871078e+01
8.991636e-02,6.954956e+02,8.506833e+03,8.506833e+01
9.164552e-02,7.066800e+02,8.796492e+03,8.796492e+01
9.337468e-02,6.992518e+02,9.137502e+03,9.137502e+01
9.510384e-02,7.248311e+02,9.628063e+03,9.628063e+01
9.683300e-02,7.401179e+02,9.757192e+03,9.757192e+01
9.856216e-02,7.650923e+02,1.027890e+04,1.027890e+02
1.002913e-01,7.809917e+02,1.030893e+04,1.030893e+02
1.020205e-01,7.962636e+02,1.065160e+04,1.065160e+02
1.037496e-01,8.151402e+02,1.071962e+04,1.071962e+02
1.054788e-01,8.390615e+02,1.080109e+04,1.080109e+02
1.072080e-01,8.571800e+02,1.092775e+04,1.092775e+02
1.089371e-01,8.726650e+02,1.076890e+04,1.076890e+02
1.106663e-01,8.953874e+02,1.088948e+04,1.088948e+02
1.123954e-01,9.183431e+02,1.071686e+04,1.071686e+02
1.141246e-01,9.492813e+02,1.073467e+04,1.073467e+02
1.158538e-01,9.611203e+02,1.054047e+04,1.054047e+02
1.175829e-01,9.815645e+02,1.036229e+04,1.036229e+02
1.193121e-01,9.913284e+02,1.012069e+04,1.012069e+02
1.210412e-01,1.014583e+03,9.841039e+03,9.841039e+01
1.227704e-01,1.013311e+03,9.549394e+03,9.549394e+01
1.244996e-01,1.043575e+03,9.219337e+03,9.219337e+01
1.262287e-01,1.064071e+03,9.007625e+03,9.007625e+01
1.279579e-01,1.073458e+03,8.752537e+03,8.752537e+01
1.296871e-01,1.097889e+03,8.610151e+03,8.610151e+01
1.314162e-01,1.114688e+03,8.414491e+03,8.414491e+01
1.331454e-01,1.100287e+03,8.134655e+03,8.134655e+01
1.348745e-01,1.113033e+03,7.774601e+03,7.774601e+01
1.366037e-01,1.090533e+03,7.418467e+03,7.418467e+01
1.383329e-01,1.093186e+03,7.065403e+03,7.065403e+01
1.400620e-01,1.076003e+03,6.670483e+03,6.670483e+01
1.417912e-01,1.077976e+03,6.363929e+03,6.363929e+01
1.435203e-01,1.056223e+03,5.999518e+03,5.999518e+01
1.452495e-01,1.063890e+03,5.879112e+03,5.879112e+01
1.469787e-01,1.047997e+03,5.605421e+03,5.605421e+01
1.487078e-01,1.037563e+03,5.453202e+03,5.453202e+01
1.504370e-01,1.023788e+03,5.122190e+03,5.122190e+01
1.521661e-01,1.006573e+03,4.930068e+03,4.930068e+01
1.538953e-01,9.610144e+02,4.499972e+03,4.499972e+01
1.556245e-01,9.550979e+02,4.391109e+03,4.391109e+01
1.573536e-01,9.264304e+02,4.088193e+03,4.088193e+01
1.590828e-01,9.124769e+02,4.013004e+03,4.013004e+01
1.608119e-01,8.836889e+02,3.817138e+03,3.817138e+01
1.625411e-01,8.644390e+02,3.743545e+03,3.743545e+01
1.642703e-01,8.350759e+02,3.590751e+03,3.590751e+01
1.659994e-01,8.167127e+02,3.586351e+03,3.586351e+01
1.677286e-01,7.843064e+02,3.405728e+03,3.405728e+01
1.694577e-01,7.589915e+02,3.347801e+03,3.347801e+01
1.711869e-01,7.263909e+02,3.215173e+03,3.215173e+01
1.729161e-01,7.052209e+02,3.180641e+03,3.180641e+01
1.746452e-01,6.734210e+02,3.074496e+03,3.074496e+01
1.763744e-01,6.524097e+02,3.089973e+03,3.089973e+01
1.781036e-01,6.312608e+02,3.116304e+03,3.116304e+01
1.798327e-01,5.923436e+02,3.094959e+03,3.094959e+01
1.815619e-01,5.774693e+02,3.262934e+03,3.262934e+01
1.832910e-01,5.475966e+02,3.242866e+03,3.242866e+01
1.850202e-01,5.315210e+02,3.429391e+03,3.429391e+01
1.867494e-01,5.065065e+02,3.473624e+03,3.473624e+01
1.884785e-01,4.949533e+02,3.643165e+03,3.643165e+01
1.902077e-01,4.798934e+02,3.771024e+03,3.771024e+01
1.919368e-01,4.554253e+02,3.809320e+03,3.809320e+01
1.936660e-01,4.416614e+02,3.996907e+03,3.996907e+01
1.953952e-01,4.365910e+02,4.007902e+03,4.007902e+01
1.971243e-01,4.184819e+02,4.179672e+03,4.179672e+01
1.988535e-01,4.053223e+02,4.188519e+03,4.188519e+01
2.005826e-01,3.888240e+02,4.256676e+03,4.256676e+01
2.023118e-01,3.823572e+02,4.324277e+03,4.324277e+01
2.040410e-01,3.668380e+02,4.265989e+03,4.265989e+01
2.057701e-01,3.632978e+02,4.378526e+03,4.378526e+01
2.074993e-01,3.440370e+02,4.223922e+03,4.223922e+01
2.092284e-01,3.405527e+02,4.310388e+03,4.310388e+01
2.109576e-01,3.254964e+02,4.141801e+03,4.141801e+01
2.126868e-01,3.166271e+02,4.116329e+03,4.116329e+01
2.144159e-01,3.100533e+02,4.013114e+03,4.013114e+01
2.161451e-01,3.033484e+02,3.849815e+03,3.849815e+01
2.178742e-01,2.967899e+02,3.809409e+03,3.809409e+01
2.196034e-01,2.913179e+02,3.555225e+03,3.555225e+01
2.213326e-01,2.847192e+02,3.514185e+03,3.514185e+01
2.230617e-01,2.761201e+02,3.266578e+03,3.266578e+01
2.247909e-01,2.719043e+02,3.132617e+03,3.132617e+01
2.265201e-01,2.680894e+02,3.003519e+03,3.003519e+01
2.282492e-01,2.608962e+02,2.791793e+03,2.791793e+01
2.299784e-01,2.593119e+02,2.746040e+03,2.746040e+01
2.317075e-01,2.549824e+02,2.540591e+03,2.540591e+01
2.334367e-01,2.533000e+02,2.535301e+03,2.535301e+01
2.351659e-01,2.516928e+02,2.405457e+03,2.405457e+01
2.368950e-01,2.480020e+02,2.382680e+03,2.382680e+01
2.386242e-01,2.457459e+02,2.340902e+03,2.340902e+01
2.403533e-01,2.415729e+02,2.291364e+03,2.291364e+01
2.420825e-01,2.414872e+02,2.272074e+03,2.272074e+01
2.438117e-01,2.403038e+02,2.279187e+03,2.279187e+01
2.455408e-01,2.383533e+02,2.252983e+03,2.252983e+01
2.472700e-01,2.399778e+02,2.278996e+03,2.278996e+01
2.489991e-01,2.388482e+02,2.228100e+03,2.228100e+01
2.507283e-01,2.380930e+02,2.248569e+03,2.248569e+01
2.524575e-01,2.359914e+02,2.200008e+03,2.200008e+01
2.541866e-01,2.364636e+02,2.171397e+03,2.171397e+01
2.559158e-01,2.335545e+02,2.094137e+03,2.094137e+01
2.576449e-01,2.346535e+02,2.041319e+03,2.041319e+01
2.593741e-01,2.344743e+02,1.964308e+03,1.964308e+01
