k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,3.888727e+00,5.432570e+01,5.432570e-01
4.430464e-04,2.161511e+00,5.816030e+00,5.816030e-02
8.860928e-04,1.867586e+00,3.613938e+00,3.613938e-02
1.329139e-03,1.595349e+00,2.923722e+00,2.923722e-02
1.772186e-03,1.371570e+00,2.372930e+00,2.372930e-02
2.215232e-03,1.212666e+00,2.077920e+00,2.077920e-02
2.658278e-03,1.022112e+00,1.657125e+00,1.657125e-02
3.101325e-03,8.865734e-01,1.420796e+00,1.420796e-02
3.544371e-03,7.507482e-01,1.166413e+00,1.166413e-02
3.987417e-03,6.377945e-01,9.460054e-01,9.460054e-03
4.430464e-03,5.499671e-01,8.035445e-01,8.035445e-03
4.873510e-03,4.779886e-01,7.003683e-01,7.003683e-03
5.316557e-03,4.136218e-01,5.978945e-01,5.978945e-03
5.759603e-03,3.571909e-01,5.040719e-01,5.040719e-03
6.202649e-03,3.120563e-01,4.408401e-01,4.408401e-03
6.645696e-03,2.714718e-01,3.876202e-01,3.876202e-03
7.088742e-03,2.377088e-01,3.348410e-01,3.348410e-03
7.531789e-03,2.031747e-01,2.880023e-01,2.880023e-03
7.974835e-03,1.784665e-01,2.503050e-01,2.503050e-03
8.417881e-03,1.548060e-01,2.147690e-01,2.147690e-03
8.860928e-03,1.356792e-01,1.894883e-01,1.894883e-03
9.303974e-03,1.191570e-01,1.652324e-01,1.652324e-03
9.747021e-03,1.057823e-01,1.437669e-01,1.437669e-03
1.019007e-02,9.335550e-02,1.272129e-01,1.272129e-03
1.063311e-02,8.220147e-02,1.109851e-01,1.109851e-03
1.107616e-02,7.285361e-02,1.002179e-01,1.002179e-03
1.151921e-02,6.404355e-02,8.672489e-02,8.672489e-04
1.196225e-02,5.701850e-02,7.647286e-02,7.647286e-04
1.240530e-02,5.072964e-02,6.900616e-02,6.900616e-04
1.284835e-02,4.400737e-02,5.870133e-02,5.870133e-04
1.329139e-02,3.948700e-02,5.234192e-02,5.234192e-04
1.373444e-02,3.441620e-02,4.520438e-02,4.520438e-04
1.417748e-02,3.036181e-02,4.059061e-02,4.059061e-04
1.462053e-02,2.711433e-02,3.625422e-02,3.625422e-04
1.506358e-02,2.367992e-02,3.077860e-02,3.077860e-04
1.550662e-02,2.095439e-02,2.778504e-02,2.778504e-04
1.594967e-02,1.890441e-02,2.446591e-02,2.446591e-04
1.639272e-02,1.650928e-02,2.150944e-02,2.150944e-04
1.683576e-02,1.489986e-02,1.956865e-02,1.956865e-04
1.727881e-02,1.303376e-02,1.732457e-02,1.732457e-04
1.772186e-02,1.178769e-02,1.571324e-02,1.571324e-04
1.816490e-02,1.035686e-02,1.373713e-02,1.373713e-04
1.860795e-02,9.083412e-03,1.183000e-02,1.183000e-04
1.905099e-02,8.140907e-03,1.094635e-02,1.094635e-04
1.949404e-02,7.129985e-03,9.402887e-03,9.402887e-05
1.993709e-02,6.410174e-03,8.456756e-03,8.456756e-05
2.038013e-02,5.641182e-03,7.656576e-03,7.656576e-05
2.082318e-02,5.103747e-03,6.639940e-03,6.639940e-05
2.126623e-02,4.452601e-03,5.989057e-03,5.989057e-05
2.170927e-02,3.938622e-03,5.229939e-03,5.229939e-05
