# n_sightlines = 10000
# dX = 37.252272 Mpc (comoving)
# redshift = 4.995933
# n_absorbers = 12658
# beta_fit = -0.441168
# f_N_HI units: [Mpc^-1] (comoving)
#
log10_N_HI,f_N_HI,counts,delta_log_N,bin_center
1.211141e+01,2.187786e-03,163,2.000000e-01,1.292447e+12
1.231141e+01,2.389116e-03,178,2.000000e-01,2.048390e+12
1.251141e+01,2.711244e-03,202,2.000000e-01,3.246479e+12
1.271141e+01,3.207858e-03,239,2.000000e-01,5.145323e+12
1.291141e+01,4.536636e-03,338,2.000000e-01,8.154787e+12
1.311141e+01,7.180770e-03,535,2.000000e-01,1.292447e+13
1.331141e+01,1.075102e-02,801,2.000000e-01,2.048390e+13
1.351141e+01,1.370386e-02,1021,2.000000e-01,3.246479e+13
1.371141e+01,1.571716e-02,1171,2.000000e-01,5.145323e+13
1.391141e+01,1.590507e-02,1185,2.000000e-01,8.154787e+13
1.411141e+01,1.347569e-02,1004,2.000000e-01,1.292447e+14
1.431141e+01,1.174425e-02,875,2.000000e-01,2.048390e+14
1.451141e+01,1.010677e-02,753,2.000000e-01,3.246479e+14
1.471141e+01,8.080044e-03,602,2.000000e-01,5.145323e+14
1.491141e+01,6.952596e-03,518,2.000000e-01,8.154787e+14
1.511141e+01,5.073516e-03,378,2.000000e-01,1.292447e+15
1.531141e+01,4.818498e-03,359,2.000000e-01,2.048390e+15
1.551141e+01,3.919224e-03,292,2.000000e-01,3.246479e+15
1.571141e+01,2.778354e-03,207,2.000000e-01,5.145323e+15
1.591141e+01,2.818620e-03,210,2.000000e-01,8.154787e+15
1.611141e+01,2.241474e-03,167,2.000000e-01,1.292447e+16
1.631141e+01,1.865658e-03,139,2.000000e-01,2.048390e+16
1.651141e+01,1.879080e-03,140,2.000000e-01,3.246479e+16
1.671141e+01,1.597218e-03,119,2.000000e-01,5.145323e+16
1.691141e+01,1.556952e-03,116,2.000000e-01,8.154787e+16
1.711141e+01,1.382466e-03,103,2.000000e-01,1.292447e+17
1.731141e+01,8.992740e-04,67,2.000000e-01,2.048390e+17
1.751141e+01,1.073760e-03,80,2.000000e-01,3.246479e+17
1.771141e+01,1.275090e-03,95,2.000000e-01,5.145323e+17
1.791141e+01,1.207980e-03,90,2.000000e-01,8.154787e+17
1.811141e+01,1.234824e-03,92,2.000000e-01,1.292447e+18
1.831141e+01,1.167714e-03,87,2.000000e-01,2.048390e+18
1.851141e+01,1.167714e-03,87,2.000000e-01,3.246479e+18
1.871141e+01,8.724300e-04,65,2.000000e-01,5.145323e+18
1.891141e+01,7.918980e-04,59,2.000000e-01,8.154787e+18
1.911141e+01,5.637240e-04,42,2.000000e-01,1.292447e+19
1.931141e+01,4.563480e-04,34,2.000000e-01,2.048390e+19
1.951141e+01,2.550180e-04,19,2.000000e-01,3.246479e+19
1.971141e+01,1.879080e-04,14,2.000000e-01,5.145323e+19
1.991141e+01,8.053200e-05,6,2.000000e-01,8.154787e+19
2.011141e+01,5.368800e-05,4,2.000000e-01,1.292447e+20
2.031141e+01,1.342200e-05,1,2.000000e-01,2.048390e+20
2.051141e+01,0.000000e+00,0,2.000000e-01,3.246479e+20
2.071141e+01,1.342200e-05,1,2.000000e-01,5.145323e+20
2.091141e+01,0.000000e+00,0,2.000000e-01,8.154787e+20
2.111141e+01,0.000000e+00,0,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,2.000000e-01,8.154787e+21
