k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,4.238689e+02,6.175883e+02,6.175883e+00
1.863859e-03,4.179587e+02,4.951202e+02,4.951202e+00
3.727717e-03,3.869559e+02,4.634199e+02,4.634199e+00
5.591576e-03,3.334511e+02,4.007049e+02,4.007049e+00
7.455434e-03,2.970007e+02,3.352240e+02,3.352240e+00
9.319293e-03,2.558558e+02,2.914491e+02,2.914491e+00
1.118315e-02,2.365312e+02,2.639958e+02,2.639958e+00
1.304701e-02,2.117784e+02,2.386245e+02,2.386245e+00
1.491087e-02,1.911976e+02,2.135256e+02,2.135256e+00
1.677473e-02,1.740113e+02,1.937947e+02,1.937947e+00
1.863859e-02,1.548659e+02,1.712676e+02,1.712676e+00
2.050244e-02,1.419509e+02,1.544375e+02,1.544375e+00
2.236630e-02,1.302086e+02,1.423780e+02,1.423780e+00
2.423016e-02,1.167311e+02,1.317885e+02,1.317885e+00
2.609402e-02,1.064488e+02,1.168459e+02,1.168459e+00
2.795788e-02,9.748140e+01,1.074662e+02,1.074662e+00
2.982174e-02,8.994843e+01,9.809765e+01,9.809765e-01
3.168560e-02,8.015157e+01,8.796208e+01,8.796208e-01
3.354945e-02,7.311214e+01,7.935693e+01,7.935693e-01
3.541331e-02,6.736678e+01,7.312435e+01,7.312435e-01
3.727717e-02,6.177944e+01,6.797796e+01,6.797796e-01
3.914103e-02,5.707117e+01,6.206855e+01,6.206855e-01
4.100489e-02,5.058986e+01,5.495588e+01,5.495588e-01
4.286875e-02,4.612413e+01,5.150189e+01,5.150189e-01
4.473261e-02,4.225658e+01,4.763812e+01,4.763812e-01
4.659646e-02,3.818140e+01,4.188879e+01,4.188879e-01
4.846032e-02,3.553358e+01,4.044138e+01,4.044138e-01
5.032418e-02,3.198178e+01,3.625587e+01,3.625587e-01
5.218804e-02,2.862207e+01,3.220495e+01,3.220495e-01
5.405190e-02,2.617115e+01,2.984947e+01,2.984947e-01
5.591576e-02,2.364408e+01,2.611473e+01,2.611473e-01
5.777962e-02,2.178352e+01,2.418505e+01,2.418505e-01
5.964347e-02,1.954521e+01,2.126797e+01,2.126797e-01
6.150733e-02,1.774749e+01,1.999318e+01,1.999318e-01
