k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,4.479388e+00,4.825689e+01,4.825689e-01
4.430464e-04,2.846330e+00,7.521401e+00,7.521401e-02
8.860928e-04,2.409888e+00,4.489224e+00,4.489224e-02
1.329139e-03,2.036456e+00,3.552664e+00,3.552664e-02
1.772186e-03,1.706998e+00,2.817485e+00,2.817485e-02
2.215232e-03,1.478943e+00,2.337215e+00,2.337215e-02
2.658278e-03,1.255950e+00,1.946252e+00,1.946252e-02
3.101325e-03,1.067636e+00,1.637389e+00,1.637389e-02
3.544371e-03,8.910693e-01,1.277229e+00,1.277229e-02
3.987417e-03,7.646788e-01,1.101717e+00,1.101717e-02
4.430464e-03,6.483565e-01,9.099735e-01,9.099735e-03
4.873510e-03,5.594331e-01,7.896114e-01,7.896114e-03
5.316557e-03,4.864994e-01,6.888279e-01,6.888279e-03
5.759603e-03,4.211269e-01,5.925529e-01,5.925529e-03
6.202649e-03,3.599886e-01,4.975291e-01,4.975291e-03
6.645696e-03,3.119413e-01,4.292914e-01,4.292914e-03
7.088742e-03,2.767479e-01,3.681883e-01,3.681883e-03
7.531789e-03,2.424144e-01,3.282025e-01,3.282025e-03
7.974835e-03,2.101148e-01,2.914741e-01,2.914741e-03
8.417881e-03,1.803297e-01,2.401947e-01,2.401947e-03
8.860928e-03,1.565401e-01,2.090398e-01,2.090398e-03
9.303974e-03,1.389341e-01,1.815010e-01,1.815010e-03
9.747021e-03,1.233991e-01,1.664266e-01,1.664266e-03
1.019007e-02,1.094046e-01,1.466667e-01,1.466667e-03
1.063311e-02,9.279105e-02,1.236355e-01,1.236355e-03
1.107616e-02,8.220493e-02,1.061479e-01,1.061479e-03
1.151921e-02,7.308465e-02,9.478048e-02,9.478048e-04
1.196225e-02,6.555415e-02,8.618282e-02,8.618282e-04
1.240530e-02,5.749838e-02,7.433325e-02,7.433325e-04
1.284835e-02,5.035011e-02,6.614714e-02,6.614714e-04
1.329139e-02,4.453169e-02,5.781134e-02,5.781134e-04
1.373444e-02,3.965680e-02,5.177567e-02,5.177567e-04
1.417748e-02,3.506351e-02,4.623643e-02,4.623643e-04
1.462053e-02,3.121339e-02,4.012402e-02,4.012402e-04
1.506358e-02,2.709972e-02,3.556612e-02,3.556612e-04
1.550662e-02,2.412786e-02,3.136148e-02,3.136148e-04
1.594967e-02,2.130971e-02,2.731596e-02,2.731596e-04
1.639272e-02,1.877901e-02,2.407749e-02,2.407749e-04
1.683576e-02,1.664276e-02,2.136394e-02,2.136394e-04
1.727881e-02,1.468509e-02,1.910547e-02,1.910547e-04
1.772186e-02,1.295940e-02,1.662288e-02,1.662288e-04
1.816490e-02,1.166718e-02,1.555739e-02,1.555739e-04
1.860795e-02,1.027934e-02,1.347089e-02,1.347089e-04
1.905099e-02,9.049801e-03,1.176083e-02,1.176083e-04
1.949404e-02,8.177786e-03,1.093419e-02,1.093419e-04
1.993709e-02,7.034320e-03,9.295174e-03,9.295174e-05
2.038013e-02,6.177219e-03,8.070048e-03,8.070048e-05
2.082318e-02,5.563661e-03,7.527319e-03,7.527319e-05
2.126623e-02,4.904050e-03,6.638384e-03,6.638384e-05
2.170927e-02,4.418037e-03,6.103797e-03,6.103797e-05
2.215232e-02,3.883631e-03,5.280251e-03,5.280251e-05
2.259537e-02,3.536957e-03,4.956395e-03,4.956395e-05
