N_HI,b_param_km_s
1.686749e+13,3.306980e+01
1.288931e+12,5.366177e+01
1.288931e+12,5.365454e+01
1.748435e+12,2.334373e+01
2.304492e+12,2.986053e+01
2.038199e+12,4.705525e+01
4.085170e+12,3.310358e+01
4.085170e+12,3.310360e+01
1.049419e+12,6.195548e+01
1.247960e+12,2.370061e+01
1.104976e+13,4.887191e+01
1.370118e+12,3.235335e+01
1.028826e+12,2.435123e+01
2.560198e+13,2.457274e+01
8.162141e+12,7.452941e+01
1.134115e+12,3.011809e+01
1.007957e+14,2.633834e+01
1.007798e+12,3.487465e+01
8.494659e+14,2.317326e+01
8.494659e+14,2.317326e+01
8.494659e+14,2.317326e+01
6.368062e+15,2.103304e+01
6.368062e+15,3.012582e+01
6.587064e+12,3.809561e+01
2.363791e+12,5.098063e+01
2.286315e+12,2.701612e+01
3.846628e+12,5.210764e+01
2.636098e+12,3.409499e+01
1.223780e+12,4.110759e+01
4.069879e+12,3.014631e+01
3.272941e+12,6.592694e+01
1.659908e+13,3.266088e+01
1.365338e+12,2.862369e+01
3.266285e+12,4.790237e+01
4.551858e+13,2.977501e+01
1.621551e+13,3.690704e+01
1.807832e+12,3.727995e+01
1.048998e+12,5.797686e+01
1.214094e+12,7.261630e+01
1.214094e+12,7.261618e+01
1.796827e+12,2.432659e+01
9.360158e+12,3.731763e+01
2.527790e+12,3.876113e+01
3.878113e+12,7.760049e+01
3.878113e+12,2.993269e+01
1.068869e+12,2.224338e+01
6.155003e+12,2.872623e+01
3.618042e+12,4.325889e+01
3.618042e+12,4.325909e+01
1.512210e+14,4.356312e+01
1.188394e+12,3.343411e+01
6.874509e+12,3.243812e+01
8.187204e+12,4.172813e+01
8.651620e+18,3.727405e+01
8.651620e+18,1.982246e+01
3.905346e+12,2.519249e+01
1.573607e+13,2.902376e+01
4.046082e+14,4.232379e+01
1.925925e+12,2.757214e+01
5.899645e+14,2.476099e+01
4.192145e+12,2.824229e+01
7.888143e+12,3.659160e+01
2.412194e+13,2.826552e+01
5.161167e+18,1.500243e+01
1.261377e+12,3.566636e+01
7.589888e+13,2.521990e+01
7.589888e+13,2.521989e+01
2.418047e+12,2.996115e+01
1.403832e+12,2.870949e+01
1.403832e+12,3.050410e+01
3.784794e+12,6.808989e+01
1.206472e+12,3.540955e+01
6.079774e+12,2.480523e+01
1.357851e+15,2.186068e+01
2.162450e+12,4.488763e+01
7.656150e+12,3.057217e+01
2.154203e+13,2.802306e+01
1.118520e+12,3.046108e+01
1.912636e+12,2.831390e+01
3.829821e+12,5.120819e+01
3.829821e+12,5.120779e+01
1.129709e+15,2.051556e+01
1.129709e+15,2.051558e+01
1.129709e+15,2.051557e+01
1.550495e+12,2.999896e+01
1.366220e+12,3.818584e+01
4.743851e+12,3.399412e+01
2.074137e+12,6.148324e+01
8.140827e+12,3.965949e+01
1.354029e+14,2.277139e+01
1.194082e+20,2.815568e+01
1.194082e+20,3.957807e+01
1.194082e+20,3.965161e+01
1.194082e+20,3.966983e+01
1.194082e+20,3.973154e+01
1.194082e+20,3.993317e+01
1.194082e+20,3.994716e+01
1.194082e+20,4.003403e+01
1.194082e+20,4.003157e+01
1.194082e+20,3.994404e+01
1.194082e+20,3.983088e+01
1.194082e+20,3.969697e+01
1.194082e+20,3.967166e+01
1.194082e+20,3.958393e+01
1.194082e+20,3.952972e+01
1.194082e+20,3.910547e+01
1.194082e+20,3.819918e+01
1.194082e+20,3.698383e+01
1.194082e+20,1.746471e+01
1.194082e+20,6.853892e+01
1.194082e+20,3.767717e+01
5.923300e+14,3.295158e+01
2.181545e+12,2.951816e+01
7.123934e+16,2.025022e+01
1.897573e+13,2.574498e+01
1.897573e+13,2.574498e+01
1.128405e+12,2.439237e+01
4.710003e+13,3.244409e+01
1.600360e+17,1.718957e+01
1.600360e+17,3.214391e+01
1.233776e+12,2.091424e+01
1.398193e+12,4.663734e+01
5.195091e+12,5.229727e+01
3.464687e+12,2.646133e+01
2.985893e+12,3.067788e+01
5.595773e+12,3.304573e+01
5.595773e+12,3.304570e+01
1.884976e+12,3.853213e+01
2.756504e+12,2.499103e+01
2.436390e+13,2.599901e+01
2.293056e+16,1.671741e+01
7.542926e+12,2.765704e+01
3.974970e+12,3.369570e+01
1.738737e+12,2.649905e+01
1.384972e+12,5.144780e+01
1.924141e+12,3.900869e+01
3.184594e+14,2.243876e+01
4.645609e+13,3.788039e+01
3.066329e+12,2.520430e+01
1.551963e+12,2.475840e+01
1.554293e+12,5.474025e+01
1.246755e+12,6.848893e+01
8.849259e+12,2.709707e+01
8.849259e+12,2.709680e+01
1.458794e+12,3.068441e+01
2.718927e+12,3.728122e+01
1.866946e+12,2.299310e+01
1.945756e+12,4.647120e+01
2.444817e+12,4.893200e+01
1.221620e+15,2.163015e+01
1.221620e+15,2.163015e+01
1.712860e+12,7.851916e+01
1.712860e+12,7.851712e+01
8.201869e+12,5.924516e+01
6.118654e+12,4.826673e+01
1.471061e+12,3.405715e+01
2.544388e+12,4.330559e+01
1.729368e+12,4.231692e+01
1.729368e+12,4.231684e+01
2.355362e+12,2.670621e+01
5.409693e+13,2.744371e+01
5.340518e+13,2.391518e+01
1.369561e+12,2.349586e+01
1.345067e+12,3.607517e+01
2.143252e+14,2.696646e+01
1.122231e+12,4.409049e+01
1.122231e+12,4.409180e+01
1.122231e+12,4.409089e+01
1.122231e+12,4.408048e+01
1.237650e+12,2.548473e+01
8.749682e+13,4.517074e+01
8.749682e+13,2.741346e+01
2.029698e+19,1.801231e+01
2.029698e+19,3.518665e+01
1.042737e+12,4.753874e+01
1.071702e+12,3.170621e+01
1.032321e+12,2.646032e+01
2.997738e+12,4.427540e+01
1.160310e+14,2.775315e+01
1.718133e+15,1.906128e+01
1.140634e+12,2.779282e+01
6.650102e+12,2.704233e+01
6.537917e+12,5.455872e+01
6.537917e+12,5.455062e+01
5.796970e+12,3.471034e+01
1.193070e+12,3.356166e+01
5.365654e+12,2.692567e+01
1.036058e+13,2.238123e+01
5.737675e+12,6.130975e+01
1.662391e+12,4.672872e+01
3.100976e+15,1.899493e+01
1.503419e+12,3.592884e+01
1.520301e+12,2.600422e+01
1.167062e+12,2.102319e+01
4.662915e+12,2.963942e+01
4.662915e+12,2.963935e+01
5.951507e+12,4.162344e+01
5.475318e+12,3.329013e+01
2.188416e+12,3.003582e+01
2.188416e+12,3.625121e+01
1.159972e+12,4.963565e+01
4.537397e+12,2.638703e+01
4.537397e+12,2.638706e+01
1.192045e+12,3.433121e+01
4.572422e+13,2.389400e+01
4.572422e+13,2.389406e+01
2.418284e+12,2.635792e+01
7.031559e+12,1.981899e+01
1.285308e+12,4.663105e+01
1.124023e+12,3.408235e+01
7.622271e+13,2.729434e+01
1.282359e+12,2.983115e+01
1.282359e+12,2.983057e+01
4.461017e+12,4.531881e+01
4.461017e+12,4.532350e+01
1.362877e+12,3.513832e+01
1.884322e+12,4.286100e+01
1.443486e+12,2.907109e+01
3.138626e+14,3.220441e+01
1.206403e+12,3.672060e+01
1.951456e+14,1.987110e+01
1.269872e+12,3.050260e+01
3.041502e+13,2.453480e+01
1.445349e+12,5.110832e+01
1.515746e+13,3.320554e+01
6.852673e+12,4.372931e+01
2.665668e+12,3.356777e+01
5.052583e+12,4.202446e+01
1.196110e+12,4.934599e+01
1.121715e+12,5.494746e+01
1.931433e+12,6.147244e+01
5.424924e+14,2.899229e+01
1.136250e+14,2.633757e+01
1.052174e+20,4.628612e+01
1.052174e+20,4.628608e+01
1.052174e+20,4.628608e+01
1.052174e+20,4.628615e+01
1.052174e+20,3.966880e+01
1.052174e+20,3.969815e+01
1.052174e+20,3.969768e+01
1.052174e+20,3.960698e+01
1.052174e+20,3.956385e+01
1.052174e+20,3.966652e+01
1.052174e+20,3.968193e+01
1.052174e+20,3.972376e+01
1.052174e+20,3.971797e+01
1.052174e+20,3.970082e+01
1.052174e+20,3.954074e+01
1.052174e+20,3.953410e+01
1.052174e+20,3.951900e+01
1.052174e+20,3.951498e+01
1.052174e+20,3.873761e+01
3.956762e+12,4.252486e+01
3.956762e+12,4.252525e+01
1.871595e+12,7.553890e+01
3.583209e+12,4.304652e+01
1.305332e+13,2.887422e+01
1.305332e+13,2.887434e+01
3.853211e+12,4.492993e+01
1.679477e+12,4.208730e+01
1.679477e+12,2.996913e+01
1.490350e+12,2.603359e+01
1.025259e+12,2.526008e+01
7.606665e+12,7.707075e+01
7.606665e+12,7.707094e+01
2.449725e+12,2.838881e+01
1.191392e+12,4.933225e+01
4.491366e+13,4.290564e+01
1.441549e+12,4.712671e+01
1.048660e+13,5.476587e+01
1.048660e+13,5.476545e+01
2.705219e+12,2.702622e+01
5.400738e+12,2.697486e+01
2.507185e+12,3.582788e+01
4.154291e+12,3.113357e+01
1.157518e+12,7.463766e+01
4.269486e+12,4.032172e+01
2.771662e+13,4.233484e+01
1.059546e+18,1.696718e+01
1.045999e+12,2.349593e+01
1.837254e+12,5.688042e+01
1.837254e+12,5.688451e+01
1.402869e+12,3.373530e+01
9.448769e+16,1.830112e+01
5.478309e+13,2.401795e+01
1.387619e+12,2.385727e+01
1.494491e+12,2.462272e+01
9.879391e+12,5.265368e+01
2.815846e+12,2.459739e+01
8.589278e+12,3.558355e+01
2.383928e+12,6.395958e+01
2.383928e+12,6.395855e+01
9.912951e+12,3.168421e+01
2.676311e+18,1.458775e+01
1.924621e+12,4.051789e+01
1.455995e+12,3.171287e+01
1.920520e+12,3.514761e+01
1.127877e+12,2.465505e+01
6.113306e+12,5.012436e+01
1.770937e+12,5.386836e+01
1.566877e+12,4.831778e+01
2.489474e+12,2.857283e+01
1.723956e+12,2.537126e+01
2.453402e+12,6.436085e+01
2.264773e+12,3.826158e+01
1.194517e+12,2.559706e+01
4.175992e+12,4.337651e+01
2.686470e+12,3.111617e+01
1.707323e+12,3.877634e+01
1.272340e+13,5.635381e+01
1.272340e+13,5.635392e+01
1.418872e+12,2.882680e+01
4.505365e+14,2.071136e+01
6.621487e+16,1.551268e+01
3.742983e+12,7.294632e+01
4.759437e+12,5.316005e+01
1.709155e+12,2.353788e+01
2.008081e+13,2.329018e+01
4.965667e+12,7.279826e+01
1.265774e+12,3.515509e+01
1.215843e+14,2.997179e+01
1.606652e+19,2.860188e+01
1.606652e+19,3.532402e+01
1.606652e+19,3.396402e+01
1.606652e+19,3.396391e+01
1.727319e+12,4.007301e+01
1.819280e+14,2.269659e+01
2.620500e+12,7.363169e+01
2.822119e+14,2.444431e+01
2.880529e+12,3.949172e+01
3.228326e+12,2.484260e+01
3.970070e+12,2.903856e+01
2.887841e+12,3.590395e+01
1.848839e+12,3.236889e+01
1.300925e+15,2.562157e+01
1.075767e+12,4.916892e+01
1.251586e+12,2.527066e+01
1.145218e+12,3.122605e+01
1.195516e+12,3.870267e+01
1.170133e+12,2.184194e+01
1.563179e+12,2.644990e+01
1.563179e+12,2.645014e+01
1.353874e+12,2.629867e+01
1.895245e+14,2.642921e+01
1.004794e+12,2.178832e+01
1.539060e+12,3.560407e+01
1.151085e+12,7.407122e+01
1.151085e+12,3.030274e+01
2.045753e+12,3.037977e+01
4.791227e+12,5.635013e+01
2.802435e+12,5.654523e+01
1.043829e+12,3.739191e+01
1.073897e+12,1.697748e+01
9.083367e+16,1.661789e+01
3.394639e+14,2.770775e+01
2.780440e+12,4.663835e+01
4.415515e+12,7.810872e+01
4.415515e+12,7.810309e+01
8.800518e+12,5.156567e+01
1.053198e+12,4.193178e+01
1.455734e+12,3.397371e+01
1.271457e+12,3.711402e+01
2.146827e+12,7.787338e+01
2.146827e+12,7.787338e+01
1.095734e+15,2.793189e+01
1.095734e+15,2.793190e+01
1.095734e+15,2.793190e+01
1.712450e+12,3.132728e+01
1.023778e+12,2.452297e+01
1.449479e+12,2.474300e+01
1.985046e+12,3.692065e+01
3.370146e+12,5.011754e+01
2.261793e+12,2.469243e+01
