# n_sightlines = 10000
# dX = 37.252272 Mpc (comoving)
# redshift = 4.995933
# n_absorbers = 21545
# beta_fit = -0.085076
# f_N_HI units: [Mpc^-1] (comoving)
#
log10_N_HI,f_N_HI,counts,delta_log_N,bin_center
1.211141e+01,1.084498e-02,808,2.000000e-01,1.292447e+12
1.231141e+01,1.193216e-02,889,2.000000e-01,2.048390e+12
1.251141e+01,1.273748e-02,949,2.000000e-01,3.246479e+12
1.271141e+01,1.481789e-02,1104,2.000000e-01,5.145323e+12
1.291141e+01,1.752913e-02,1306,2.000000e-01,8.154787e+12
1.311141e+01,1.987798e-02,1481,2.000000e-01,1.292447e+13
1.331141e+01,2.140809e-02,1595,2.000000e-01,2.048390e+13
1.351141e+01,2.266976e-02,1689,2.000000e-01,3.246479e+13
1.371141e+01,2.064304e-02,1538,2.000000e-01,5.145323e+13
1.391141e+01,1.840156e-02,1371,2.000000e-01,8.154787e+13
1.411141e+01,1.703252e-02,1269,2.000000e-01,1.292447e+14
1.431141e+01,1.414679e-02,1054,2.000000e-01,2.048390e+14
1.451141e+01,1.222744e-02,911,2.000000e-01,3.246479e+14
1.471141e+01,1.024099e-02,763,2.000000e-01,5.145323e+14
1.491141e+01,8.684034e-03,647,2.000000e-01,8.154787e+14
1.511141e+01,7.422366e-03,553,2.000000e-01,1.292447e+15
1.531141e+01,5.529864e-03,412,2.000000e-01,2.048390e+15
1.551141e+01,5.207736e-03,388,2.000000e-01,3.246479e+15
1.571141e+01,3.999756e-03,298,2.000000e-01,5.145323e+15
1.591141e+01,3.744738e-03,279,2.000000e-01,8.154787e+15
1.611141e+01,2.966262e-03,221,2.000000e-01,1.292447e+16
1.631141e+01,2.858886e-03,213,2.000000e-01,2.048390e+16
1.651141e+01,2.241474e-03,167,2.000000e-01,3.246479e+16
1.671141e+01,2.281740e-03,170,2.000000e-01,5.145323e+16
1.691141e+01,1.744860e-03,130,2.000000e-01,8.154787e+16
1.711141e+01,1.718016e-03,128,2.000000e-01,1.292447e+17
1.731141e+01,1.785126e-03,133,2.000000e-01,2.048390e+17
1.751141e+01,1.516686e-03,113,2.000000e-01,3.246479e+17
1.771141e+01,1.583796e-03,118,2.000000e-01,5.145323e+17
1.791141e+01,1.610640e-03,120,2.000000e-01,8.154787e+17
1.811141e+01,1.919346e-03,143,2.000000e-01,1.292447e+18
1.831141e+01,1.731438e-03,129,2.000000e-01,2.048390e+18
1.851141e+01,1.449576e-03,108,2.000000e-01,3.246479e+18
1.871141e+01,1.261668e-03,94,2.000000e-01,5.145323e+18
1.891141e+01,9.529620e-04,71,2.000000e-01,8.154787e+18
1.911141e+01,7.382100e-04,55,2.000000e-01,1.292447e+19
1.931141e+01,5.368800e-04,40,2.000000e-01,2.048390e+19
1.951141e+01,5.100360e-04,38,2.000000e-01,3.246479e+19
1.971141e+01,3.087060e-04,23,2.000000e-01,5.145323e+19
1.991141e+01,1.476420e-04,11,2.000000e-01,8.154787e+19
2.011141e+01,8.053200e-05,6,2.000000e-01,1.292447e+20
2.031141e+01,6.711000e-05,5,2.000000e-01,2.048390e+20
2.051141e+01,2.684400e-05,2,2.000000e-01,3.246479e+20
2.071141e+01,1.342200e-05,1,2.000000e-01,5.145323e+20
2.091141e+01,2.684400e-05,2,2.000000e-01,8.154787e+20
2.111141e+01,0.000000e+00,0,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,2.000000e-01,8.154787e+21
